status	family	pval	qval	gene_short_name	num_cells_expressed	use_for_ordering
AC119998.1	OK	negbinomial.size	0.873678229814643	0.999999999737279	AC119998.1	6	FALSE
AC121298.1	OK	negbinomial.size	0.0492060889371313	0.428712700659397	AC121298.1	7	FALSE
AC121783.1	OK	negbinomial.size	0.901578290466842	0.999999999737279	AC121783.1	15	FALSE
AC122253.2	OK	negbinomial.size	0.338401830845578	0.89217042626152	AC122253.2	10	FALSE
AC122253.3	OK	negbinomial.size	0.92834236727947	0.999999999737279	AC122253.3	14	FALSE
AC122306.1	OK	negbinomial.size	0.142902464380907	0.688462393501767	AC122306.1	8	FALSE
AC122330.1	OK	negbinomial.size	0.0681720335504774	0.521882282275445	AC122330.1	23	FALSE
AC122392.1	OK	negbinomial.size	5.85398793676394e-07	0.000107764535220172	AC122392.1	12	TRUE
AC122413.2	OK	negbinomial.size	0.296212442717837	0.861325788544022	AC122413.2	19	FALSE
AC122453.1	OK	negbinomial.size	0.99999999844572	0.999999999737279	AC122453.1	6	FALSE
AC122481.2	OK	negbinomial.size	0.536762984370675	0.964422143921742	AC122481.2	7	FALSE
AC122494.1	OK	negbinomial.size	0.257816140797542	0.826304822340209	AC122494.1	7	FALSE
AC123956.1	OK	negbinomial.size	0.874466159427693	0.999999999737279	AC123956.1	32	FALSE
AC124237.1	OK	negbinomial.size	0.0936494919066118	0.595285077270406	AC124237.1	22	FALSE
AC125199.1	OK	negbinomial.size	0.362087083538117	0.903769405849238	AC125199.1	16	FALSE
AC126457.1	OK	negbinomial.size	0.228501985443347	0.803184664125332	AC126457.1	20	FALSE
AC126553.1	OK	negbinomial.size	0.0392794226630857	0.374337886237677	AC126553.1	24	FALSE
AC126807.1	OK	negbinomial.size	0.980682751891733	0.999999999737279	AC126807.1	27	FALSE
AC126807.3	OK	negbinomial.size	0.734088298911694	0.999999999737279	AC126807.3	10	FALSE
AC127693.2	OK	negbinomial.size	1.42712585286363e-06	0.000222487316949246	AC127693.2	18	FALSE
AC129539.1	OK	negbinomial.size	0.925348955621102	0.999999999737279	AC129539.1	6	FALSE
AC131796.1	OK	negbinomial.size	0.777880490734068	0.999999999737279	AC131796.1	12	FALSE
AC132091.1	OK	negbinomial.size	0.873885446444848	0.999999999737279	AC132091.1	22	FALSE
AC132099.1	OK	negbinomial.size	0.288289571512982	0.854339556758358	AC132099.1	18	FALSE
AC132100.1	OK	negbinomial.size	0.812462861551712	0.999999999737279	AC132100.1	10	FALSE
AC132444.6	OK	negbinomial.size	0.691415989653895	0.999959400056494	AC132444.6	33	FALSE
AC133488.1	OK	negbinomial.size	0.126333936996724	0.653792283009569	AC133488.1	20	FALSE
AC134468.1	OK	negbinomial.size	0.935601806810914	0.999999999737279	AC134468.1	13	FALSE
AC135084.1	OK	negbinomial.size	0.0492208527675978	0.428712700659397	AC135084.1	12	FALSE
AC135736.3	OK	negbinomial.size	0.112757493466498	0.628991146443767	AC135736.3	14	FALSE
AC139573.1	OK	negbinomial.size	0.80413999297744	0.999999999737279	AC139573.1	6	FALSE
AC140300.2	OK	negbinomial.size	0.838272242062724	0.999999999737279	AC140300.2	35	FALSE
AC147227.1	OK	negbinomial.size	0.28571230605943	0.851288124338824	AC147227.1	6	FALSE
AC148013.1	OK	negbinomial.size	0.626951106197563	0.987618823625249	AC148013.1	9	FALSE
AC149294.1	OK	negbinomial.size	0.975038155069366	0.999999999737279	AC149294.1	20	FALSE
AC150035.2	OK	negbinomial.size	2.94084133678606e-05	0.0021252173722868	AC150035.2	13	TRUE
AC154201.1	OK	negbinomial.size	0.140287272650541	0.682977511588162	AC154201.1	12	FALSE
AC154457.3	OK	negbinomial.size	0.945229837715812	0.999999999737279	AC154457.3	6	FALSE
AC154486.2	OK	negbinomial.size	0.642382692300999	0.990787399176196	AC154486.2	35	FALSE
AC154486.3	OK	negbinomial.size	0.0251131082420604	0.294496911863475	AC154486.3	8	FALSE
AC154667.2	OK	negbinomial.size	0.56150287009989	0.971973007012826	AC154667.2	9	FALSE
AC154707.1	OK	negbinomial.size	0.59818538751101	0.981230926107658	AC154707.1	17	FALSE
AC154779.2	OK	negbinomial.size	0.707901872733996	0.999999999737279	AC154779.2	6	FALSE
AC154779.4	OK	negbinomial.size	0.93016494268659	0.999999999737279	AC154779.4	18	FALSE
AC154807.1	OK	negbinomial.size	0.551949252355855	0.969117710226814	AC154807.1	9	FALSE
AC156981.1	OK	negbinomial.size	0.193576534218616	0.77025363128285	AC156981.1	8	FALSE
AC158774.1	OK	negbinomial.size	0.827253286821583	0.999999999737279	AC158774.1	31	FALSE
AC158903.1	OK	negbinomial.size	0.928300048754655	0.999999999737279	AC158903.1	11	FALSE
AC159187.1	OK	negbinomial.size	0.441586558766015	0.935814669425181	AC159187.1	24	FALSE
AC159289.2	OK	negbinomial.size	0.596365291290789	0.981212903671255	AC159289.2	12	FALSE
AC159898.2	OK	negbinomial.size	0.275483637652894	0.843038260351546	AC159898.2	7	FALSE
AC161519.2	OK	negbinomial.size	0.563349535847395	0.973093284552229	AC161519.2	18	FALSE
AC162373.1	OK	negbinomial.size	0.557254112876238	0.971170136362967	AC162373.1	14	FALSE
AC162805.6	OK	negbinomial.size	0.941108420243227	0.999999999737279	AC162805.6	10	FALSE
AC162805.7	OK	negbinomial.size	0.0859851814270962	0.573303408121557	AC162805.7	10	FALSE
AC163355.1	OK	negbinomial.size	0.532424028527972	0.96343578806849	AC163355.1	13	FALSE
AC163399.1	OK	negbinomial.size	0.491965336759178	0.958725033667041	AC163399.1	12	FALSE
AC163634.1	OK	negbinomial.size	0.00212295356865505	0.0533622839947261	AC163634.1	12	FALSE
AC163694.1	OK	negbinomial.size	0.856292546092385	0.999999999737279	AC163694.1	32	FALSE
AC164314.2	OK	negbinomial.size	0.533607422872538	0.96343578806849	AC164314.2	19	FALSE
AC164431.2	OK	negbinomial.size	0.758022586217736	0.999999999737279	AC164431.2	11	FALSE
AC165079.1	OK	negbinomial.size	0.437605244780635	0.934816965666878	AC165079.1	7	FALSE
AC165953.1	OK	negbinomial.size	0.385030638979441	0.913385776515043	AC165953.1	31	FALSE
AC165960.1	OK	negbinomial.size	0.678062772324046	0.998146836596522	AC165960.1	18	FALSE
AC166114.1	OK	negbinomial.size	0.536753200711999	0.964422143921742	AC166114.1	6	FALSE
AC166341.1	OK	negbinomial.size	0.000292705473235142	0.0122021491495744	AC166341.1	15	TRUE
AC168066.2	OK	negbinomial.size	0.285009623800327	0.851288124338824	AC168066.2	12	FALSE
AC168977.1	OK	negbinomial.size	0.161650558122237	0.727034519917677	AC168977.1	27	FALSE
AC169506.2	OK	negbinomial.size	0.644838112721662	0.990981333135364	AC169506.2	35	FALSE
AC169506.3	OK	negbinomial.size	0.599860548186996	0.981473725529203	AC169506.3	15	FALSE
AC169509.1	OK	negbinomial.size	0.487621539915172	0.957488162126501	AC169509.1	18	FALSE
AC170998.1	OK	negbinomial.size	6.59885331718051e-08	2.03464643946399e-05	AC170998.1	13	TRUE
AC174929.1	OK	negbinomial.size	0.0456526382964896	0.408702562049511	AC174929.1	33	FALSE
AC174929.2	OK	negbinomial.size	0.0253438216041574	0.295842700589451	AC174929.2	26	FALSE
AC225888.1	OK	negbinomial.size	0.58042253879292	0.976962872519917	AC225888.1	31	FALSE
AC238676.1	OK	negbinomial.size	0.0361921805662231	0.358803712040327	AC238676.1	6	FALSE
AC240971.2	OK	negbinomial.size	0.0833645128002387	0.568926101208501	AC240971.2	11	FALSE
AC242683.1	OK	negbinomial.size	0.0450337587744582	0.405479171314476	AC242683.1	10	FALSE
AC242685.1	OK	negbinomial.size	0.385372066940898	0.913385776515043	AC242685.1	12	FALSE
AC243907.1	OK	negbinomial.size	0.19768381412224	0.774764341088823	AC243907.1	17	FALSE
AI182371	OK	negbinomial.size	0.19472080937378	0.77192591779198	AI182371	6	FALSE
AI413582	OK	negbinomial.size	0.706760647243756	0.999999999737279	AI413582	37	FALSE
AI429214	OK	negbinomial.size	0.652703661230578	0.991703861091013	AI429214	12	FALSE
AI464131	OK	negbinomial.size	3.83760210236914e-06	0.000489336334006516	AI464131	12	TRUE
AI597479	OK	negbinomial.size	0.300701523584612	0.86642642637619	AI597479	27	FALSE
AI606181	OK	negbinomial.size	0.890600340062212	0.999999999737279	AI606181	17	FALSE
AI837181	OK	negbinomial.size	0.183294788086882	0.75962221765397	AI837181	34	FALSE
AI854703	OK	negbinomial.size	0.75526189797252	0.999999999737279	AI854703	21	FALSE
AI987944	OK	negbinomial.size	4.50675839475457e-06	0.000525472880060669	AI987944	9	TRUE
AK157302	OK	negbinomial.size	0.814813023499371	0.999999999737279	AK157302	26	FALSE
AL607107.1	OK	negbinomial.size	0.0833645128002387	0.568926101208501	AL607107.1	11	FALSE
AL607107.2	OK	negbinomial.size	0.0102867819244642	0.167006277045867	AL607107.2	21	FALSE
AL611930.1	OK	negbinomial.size	0.667181698010869	0.994907234445465	AL611930.1	37	FALSE
AL646044.1	OK	negbinomial.size	0.0833645128002387	0.568926101208501	AL646044.1	11	FALSE
AL646044.2	OK	negbinomial.size	0.372090424958355	0.9105189315244	AL646044.2	31	FALSE
AL669898.1	OK	negbinomial.size	0.394831626558687	0.917541547760504	AL669898.1	13	FALSE
AL669898.2	OK	negbinomial.size	0.385372066940898	0.913385776515043	AL669898.2	12	FALSE
AL691519.1	OK	negbinomial.size	0.143717882323261	0.689279508204373	AL691519.1	16	FALSE
AL731706.1	OK	negbinomial.size	0.424319793075861	0.928610161097426	AL731706.1	34	FALSE
AL732309.1	OK	negbinomial.size	0.763948093198737	0.999999999737279	AL732309.1	22	FALSE
AU018091	OK	negbinomial.size	0.0869441915825643	0.576266776497996	AU018091	13	FALSE
AU040320	OK	negbinomial.size	0.979900125256169	0.999999999737279	AU040320	32	FALSE
AU041133	OK	negbinomial.size	0.413631389097343	0.92536981255419	AU041133	7	FALSE
AW146154	OK	negbinomial.size	0.150625596195282	0.703254791085005	AW146154	14	FALSE
AW209491	OK	negbinomial.size	0.493543099984462	0.95953672225272	AW209491	29	FALSE
AW549877	OK	negbinomial.size	0.783927824349761	0.999999999737279	AW549877	28	FALSE
AW551984	OK	negbinomial.size	1.07722904059834e-05	0.00100990222556095	AW551984	12	TRUE
AW554918	OK	negbinomial.size	0.0890854017618894	0.582170121044715	AW554918	13	FALSE
AY074887	OK	negbinomial.size	0.122146249287661	0.6476749409418	AY074887	36	FALSE
Aaas	OK	negbinomial.size	0.791641130069814	0.999999999737279	Aaas	17	FALSE
Aacs	OK	negbinomial.size	0.19462935563591	0.77192591779198	Aacs	29	FALSE
Aaed1	OK	negbinomial.size	0.507591428492978	0.962628346937875	Aaed1	37	FALSE
Aagab	OK	negbinomial.size	0.451485559207723	0.943854701568644	Aagab	24	FALSE
Aamdc	OK	negbinomial.size	0.416967395021296	0.925759427121417	Aamdc	34	FALSE
Aar2	OK	negbinomial.size	0.530840370827689	0.96343578806849	Aar2	24	FALSE
Aard	OK	negbinomial.size	0.319156021519416	0.879049632191522	Aard	14	FALSE
Aars	OK	negbinomial.size	0.820686244702864	0.999999999737279	Aars	39	FALSE
Aars2	OK	negbinomial.size	0.760986084351091	0.999999999737279	Aars2	27	FALSE
Aarsd1	OK	negbinomial.size	0.38199728736724	0.91204013568307	Aarsd1	30	FALSE
Aasdh	OK	negbinomial.size	0.0401876014429435	0.378225727009563	Aasdh	36	FALSE
Aasdhppt	OK	negbinomial.size	0.685951008443274	0.999715467854702	Aasdhppt	32	FALSE
Aatf	OK	negbinomial.size	0.984993861432686	0.999999999737279	Aatf	20	FALSE
Aatk	OK	negbinomial.size	0.15640550096067	0.715033385775715	Aatk	37	FALSE
Abca1	OK	negbinomial.size	0.103491119883041	0.615207130214135	Abca1	18	FALSE
Abca12	OK	negbinomial.size	0.660553366944814	0.993946206090369	Abca12	13	FALSE
Abca2	OK	negbinomial.size	0.500064094083666	0.961661719391666	Abca2	37	FALSE
Abca3	OK	negbinomial.size	0.968532893084994	0.999999999737279	Abca3	33	FALSE
Abca4	OK	negbinomial.size	0.0405356727404036	0.380441005422315	Abca4	12	FALSE
Abca5	OK	negbinomial.size	0.494784786368164	0.95953672225272	Abca5	32	FALSE
Abca7	OK	negbinomial.size	0.51750441842255	0.963291361096442	Abca7	24	FALSE
Abca8b	OK	negbinomial.size	0.558480130050531	0.971170136362967	Abca8b	13	FALSE
Abcb10	OK	negbinomial.size	0.00495528542011214	0.0985022710659827	Abcb10	16	FALSE
Abcb1b	OK	negbinomial.size	0.000477117349547904	0.0174670269788316	Abcb1b	18	TRUE
Abcb4	OK	negbinomial.size	0.561893634739826	0.972346493142316	Abcb4	28	FALSE
Abcb6	OK	negbinomial.size	0.254931193995021	0.824316615254014	Abcb6	21	FALSE
Abcb7	OK	negbinomial.size	0.292280365133484	0.857376335354565	Abcb7	37	FALSE
Abcb8	OK	negbinomial.size	0.964592673064026	0.999999999737279	Abcb8	25	FALSE
Abcb9	OK	negbinomial.size	0.720536178712953	0.999999999737279	Abcb9	39	FALSE
Abcc1	OK	negbinomial.size	0.00106923651241361	0.0314982093625028	Abcc1	28	FALSE
Abcc10	OK	negbinomial.size	0.528450940949861	0.96343578806849	Abcc10	28	FALSE
Abcc4	OK	negbinomial.size	0.000431653448817925	0.0161870043306722	Abcc4	11	FALSE
Abcc8	OK	negbinomial.size	0.0675787512326813	0.521498984067549	Abcc8	24	FALSE
Abcc9	OK	negbinomial.size	0.0418102435133638	0.388038213209313	Abcc9	14	FALSE
Abcd1	OK	negbinomial.size	0.595801370839915	0.98098693514856	Abcd1	18	FALSE
Abcd2	OK	negbinomial.size	0.810307003435078	0.999999999737279	Abcd2	30	FALSE
Abcd3	OK	negbinomial.size	0.736245344140401	0.999999999737279	Abcd3	31	FALSE
Abcf1	OK	negbinomial.size	0.166781892531276	0.734359605267753	Abcf1	34	FALSE
Abcf2	OK	negbinomial.size	0.639107834517041	0.989684657592423	Abcf2	33	FALSE
Abcf3	OK	negbinomial.size	0.394944135250008	0.917541547760504	Abcf3	35	FALSE
Abcg2	OK	negbinomial.size	0.0703951218218136	0.526824334022472	Abcg2	17	FALSE
Abcg4	OK	negbinomial.size	0.131502994165352	0.662255460808254	Abcg4	35	FALSE
Abhd10	OK	negbinomial.size	0.773020339682035	0.999999999737279	Abhd10	34	FALSE
Abhd11	OK	negbinomial.size	0.469078964133254	0.948905842543048	Abhd11	27	FALSE
Abhd12b	OK	negbinomial.size	0.111490961328705	0.62581035911278	Abhd12b	17	FALSE
Abhd13	OK	negbinomial.size	0.48601548948174	0.957142070896015	Abhd13	23	FALSE
Abhd14a	OK	negbinomial.size	0.312137426820021	0.873871427991888	Abhd14a	25	FALSE
Abhd14b	OK	negbinomial.size	0.518844623560505	0.96343578806849	Abhd14b	15	FALSE
Abhd16a	OK	negbinomial.size	0.856493712000237	0.999999999737279	Abhd16a	33	FALSE
Abhd17b	OK	negbinomial.size	0.804033436143445	0.999999999737279	Abhd17b	30	FALSE
Abhd17c	OK	negbinomial.size	0.0859841790999039	0.573303408121557	Abhd17c	27	FALSE
Abhd18	OK	negbinomial.size	0.508571090928548	0.962800439818941	Abhd18	38	FALSE
Abhd2	OK	negbinomial.size	0.336495656427963	0.890743864299337	Abhd2	32	FALSE
Abhd3	OK	negbinomial.size	0.799662093258677	0.999999999737279	Abhd3	30	FALSE
Abhd4	OK	negbinomial.size	0.0698196187973188	0.526779342475693	Abhd4	16	FALSE
Abhd5	OK	negbinomial.size	0.634665463303019	0.988362129166383	Abhd5	27	FALSE
Abhd6	OK	negbinomial.size	0.983277111049369	0.999999999737279	Abhd6	33	FALSE
Abhd8	OK	negbinomial.size	0.870943482647739	0.999999999737279	Abhd8	38	FALSE
Abi1	OK	negbinomial.size	0.920839838359548	0.999999999737279	Abi1	29	FALSE
Abi3	OK	negbinomial.size	0.487423462083833	0.957488162126501	Abi3	14	FALSE
Abl2	OK	negbinomial.size	0.45927416071608	0.947018412887096	Abl2	15	FALSE
Ablim1	OK	negbinomial.size	0.958038999094934	0.999999999737279	Ablim1	34	FALSE
Ablim2	OK	negbinomial.size	0.436773298881451	0.934714442559133	Ablim2	35	FALSE
Ablim3	OK	negbinomial.size	0.795711640050072	0.999999999737279	Ablim3	17	FALSE
Abra	OK	negbinomial.size	0.588461955872163	0.978421411863392	Abra	27	FALSE
Abracl	OK	negbinomial.size	0.504027645950045	0.961693808007518	Abracl	19	FALSE
Abraxas1	OK	negbinomial.size	0.0165613774704394	0.22728893412695	Abraxas1	14	FALSE
Abt1	OK	negbinomial.size	0.318233935724012	0.87836348975031	Abt1	29	FALSE
Abtb1	OK	negbinomial.size	0.821821499916003	0.999999999737279	Abtb1	29	FALSE
Abtb2	OK	negbinomial.size	0.222222148034001	0.797291156268226	Abtb2	11	FALSE
Acaa1a	OK	negbinomial.size	0.313690316649739	0.875325388002788	Acaa1a	32	FALSE
Acaa1b	OK	negbinomial.size	0.0101098142105048	0.165612363837963	Acaa1b	6	FALSE
Acaa2	OK	negbinomial.size	0.150584388251664	0.703254791085005	Acaa2	13	FALSE
Acaca	OK	negbinomial.size	0.470527234440261	0.949789623237064	Acaca	34	FALSE
Acad10	OK	negbinomial.size	0.00146339031726018	0.039986741519769	Acad10	23	FALSE
Acad11	OK	negbinomial.size	0.696475852785844	0.999999999737279	Acad11	36	FALSE
Acad8	OK	negbinomial.size	0.454668537099352	0.945108870133595	Acad8	27	FALSE
Acadl	OK	negbinomial.size	0.353901072742721	0.900838794697993	Acadl	22	FALSE
Acadm	OK	negbinomial.size	0.631674419696761	0.988216622260776	Acadm	23	FALSE
Acadsb	OK	negbinomial.size	0.107633815448232	0.617473165099972	Acadsb	39	FALSE
Acadvl	OK	negbinomial.size	0.840479559214717	0.999999999737279	Acadvl	38	FALSE
Acan	OK	negbinomial.size	0.128108970271213	0.656392896053575	Acan	19	FALSE
Acap2	OK	negbinomial.size	0.552155409033299	0.969117710226814	Acap2	31	FALSE
Acap3	OK	negbinomial.size	0.413413849126388	0.92536981255419	Acap3	32	FALSE
Acat1	OK	negbinomial.size	0.391999950183576	0.916874926093068	Acat1	36	FALSE
Acat2	OK	negbinomial.size	0.573710449343448	0.974550900502346	Acat2	34	FALSE
Acbd3	OK	negbinomial.size	0.820632303681677	0.999999999737279	Acbd3	39	FALSE
Acbd4	OK	negbinomial.size	0.210196010663806	0.79050641054487	Acbd4	20	FALSE
Acbd6	OK	negbinomial.size	0.624495567391005	0.986063782775543	Acbd6	38	FALSE
Acbd7	OK	negbinomial.size	0.119006604641812	0.64080172272856	Acbd7	7	FALSE
Accs	OK	negbinomial.size	0.130118064902779	0.661314340852037	Accs	19	FALSE
Acd	OK	negbinomial.size	0.106731632864502	0.616852556068796	Acd	33	FALSE
Ace	OK	negbinomial.size	0.0406918161395619	0.380917978537381	Ace	14	FALSE
Acer1	OK	negbinomial.size	0.407290808809393	0.922795304465366	Acer1	12	FALSE
Acer2	OK	negbinomial.size	0.805304841710183	0.999999999737279	Acer2	26	FALSE
Acer3	OK	negbinomial.size	0.48062445678931	0.954438863310674	Acer3	38	FALSE
Ache	OK	negbinomial.size	0.700153485166375	0.999999999737279	Ache	26	FALSE
Acin1	OK	negbinomial.size	0.986797389465251	0.999999999737279	Acin1	37	FALSE
Ackr1	OK	negbinomial.size	0.673060022092067	0.996172582804631	Ackr1	23	FALSE
Ackr3	OK	negbinomial.size	0.920855770956411	0.999999999737279	Ackr3	24	FALSE
Acly	OK	negbinomial.size	0.63133683764077	0.988216622260776	Acly	35	FALSE
Acmsd	OK	negbinomial.size	0.385059513139219	0.913385776515043	Acmsd	26	FALSE
Acnat1	OK	negbinomial.size	0.592971031468175	0.979811011268421	Acnat1	37	FALSE
Aco1	OK	negbinomial.size	0.648806955223439	0.991372629975427	Aco1	21	FALSE
Acot1	OK	negbinomial.size	0.0631535385275369	0.504464793937579	Acot1	16	FALSE
Acot10	OK	negbinomial.size	0.282218280572782	0.849962805067799	Acot10	8	FALSE
Acot13	OK	negbinomial.size	0.921409614928192	0.999999999737279	Acot13	37	FALSE
Acot2	OK	negbinomial.size	0.543587414822754	0.967436724941545	Acot2	38	FALSE
Acot3	OK	negbinomial.size	0.00268622378272569	0.0629583699076333	Acot3	7	FALSE
Acot4	OK	negbinomial.size	0.713926827100606	0.999999999737279	Acot4	38	FALSE
Acot6	OK	negbinomial.size	0.0367790262031726	0.362186332287398	Acot6	25	FALSE
Acot8	OK	negbinomial.size	0.840805112001493	0.999999999737279	Acot8	24	FALSE
Acot9	OK	negbinomial.size	0.159868237498856	0.723153463522961	Acot9	28	FALSE
Acox1	OK	negbinomial.size	0.871706476868175	0.999999999737279	Acox1	30	FALSE
Acox2	OK	negbinomial.size	0.436888092486558	0.934714442559133	Acox2	26	FALSE
Acox3	OK	negbinomial.size	0.303706086295524	0.86937643098306	Acox3	39	FALSE
Acp1	OK	negbinomial.size	0.611239634986929	0.984187020677871	Acp1	34	FALSE
Acp2	OK	negbinomial.size	0.766378006984602	0.999999999737279	Acp2	31	FALSE
Acpp	OK	negbinomial.size	0.290781599550415	0.856959698572551	Acpp	17	FALSE
Acrbp	OK	negbinomial.size	8.08286614756771e-05	0.00457754154275518	Acrbp	6	FALSE
Acrv1	OK	negbinomial.size	0.411270295839025	0.924259046771375	Acrv1	19	FALSE
Acsbg1	OK	negbinomial.size	0.785722342737081	0.999999999737279	Acsbg1	7	FALSE
Acsf3	OK	negbinomial.size	0.613312463613131	0.984692250941008	Acsf3	20	FALSE
Acsl1	OK	negbinomial.size	0.114910661812662	0.632943800178916	Acsl1	33	FALSE
Acsl3	OK	negbinomial.size	0.461182750567913	0.947705963289364	Acsl3	39	FALSE
Acsl4	OK	negbinomial.size	0.278915024989359	0.846380299320891	Acsl4	33	FALSE
Acsl5	OK	negbinomial.size	0.150373492437774	0.703254791085005	Acsl5	26	FALSE
Acsl6	OK	negbinomial.size	0.75419022473467	0.999999999737279	Acsl6	37	FALSE
Acsm2	OK	negbinomial.size	0.435672925661836	0.934714442559133	Acsm2	13	FALSE
Acss2	OK	negbinomial.size	0.65093628627056	0.991703861091013	Acss2	36	FALSE
Acss3	OK	negbinomial.size	0.633233977106461	0.988362129166383	Acss3	36	FALSE
Acta1	OK	negbinomial.size	0.000485339391693595	0.0176284923030069	Acta1	14	FALSE
Acta2	OK	negbinomial.size	0.0012107084857582	0.0344233201637193	Acta2	10	FALSE
Actg-ps1	OK	negbinomial.size	0.637257777849089	0.989586084796431	Actg-ps1	39	FALSE
Actl6a	OK	negbinomial.size	0.275132210833185	0.842640623176632	Actl6a	18	FALSE
Actl6b	OK	negbinomial.size	0.779741987422681	0.999999999737279	Actl6b	35	FALSE
Actn1	OK	negbinomial.size	0.699140240195917	0.999999999737279	Actn1	18	FALSE
Actn4	OK	negbinomial.size	0.295456592886855	0.861255472649239	Actn4	30	FALSE
Actr1a	OK	negbinomial.size	0.800713223630076	0.999999999737279	Actr1a	38	FALSE
Actr3	OK	negbinomial.size	0.211271593917948	0.79050641054487	Actr3	39	FALSE
Actr3b	OK	negbinomial.size	0.357464241783535	0.90211283280221	Actr3b	36	FALSE
Actr5	OK	negbinomial.size	0.0196074271316448	0.252368322311291	Actr5	20	FALSE
