Gene	This Study	CA1-INs
Gm12983	7.4074074074074066	0.0
Gm12986	7.4074074074074066	0.0
Gm12987	12.962962962962962	1.2526096033402923
Gm12988	38.88888888888889	0.0
Gm12989	24.074074074074076	2.2964509394572024
Gm12990	7.4074074074074066	0.0
Gm12991	1.8518518518518516	0.0
Gm12993	3.7037037037037033	0.0
Gm12994	7.4074074074074066	0.0
Gm13002	27.77777777777778	0.6263048016701461
Gm13007	11.11111111111111	0.0
Gm13009	12.962962962962962	0.0
Gm13015	1.8518518518518516	0.0
Gm13022	7.4074074074074066	0.0
Gm13024	11.11111111111111	0.0
Gm13033	7.4074074074074066	1.2526096033402923
Gm13034	7.4074074074074066	0.0
Gm13036	1.8518518518518516	0.0
Gm13038	0.0	0.20876826722338201
Gm13039	14.814814814814813	0.0
Gm13047	14.814814814814813	0.0
Gm13050	20.37037037037037	0.0
Gm13065	3.7037037037037033	0.0
Gm13076	1.8518518518518516	0.0
Gm13077	9.25925925925926	0.0
Gm13080	3.7037037037037033	0.0
Gm13081	3.7037037037037033	0.0
Gm13082	57.407407407407405	0.0
Gm13083	14.814814814814813	0.8350730688935281
Gm13092	70.37037037037037	14.19624217118998
Gm13094	9.25925925925926	0.0
Gm13101	1.8518518518518516	0.0
Gm13102	0.0	0.20876826722338201
Gm13103	1.8518518518518516	0.0
Gm13117	3.7037037037037033	0.0
Gm13118	1.8518518518518516	0.0
Gm13121	16.666666666666664	0.0
Gm13122	1.8518518518518516	0.0
Gm13123	18.51851851851852	0.0
Gm13126	1.8518518518518516	0.0
Gm13127	16.666666666666664	0.0
Gm13131	3.7037037037037033	0.20876826722338201
Gm13132	7.4074074074074066	0.0
Gm13135	9.25925925925926	2.0876826722338206
Gm13136	14.814814814814813	0.8350730688935281
Gm13140	7.4074074074074066	1.0438413361169103
Gm13141	1.8518518518518516	0.0
Gm13142	3.7037037037037033	0.0
Gm13147	5.555555555555555	0.0
Gm13148	1.8518518518518516	0.0
Gm13155	3.7037037037037033	0.0
Gm13156	1.8518518518518516	0.0
Gm13160	5.555555555555555	0.0
Gm13163	1.8518518518518516	0.0
Gm13167	1.8518518518518516	0.20876826722338201
Gm13168	1.8518518518518516	0.0
Gm13169	5.555555555555555	0.0
Gm13171	3.7037037037037033	0.0
Gm13172	1.8518518518518516	0.0
Gm13178	0.0	0.20876826722338201
Gm13181	20.37037037037037	0.20876826722338201
Gm13182	5.555555555555555	0.20876826722338201
Gm13186	22.22222222222222	0.0
Gm13192	3.7037037037037033	14.40501043841336
Gm13194	3.7037037037037033	0.20876826722338201
Gm13196	5.555555555555555	0.20876826722338201
Gm13197	1.8518518518518516	0.0
Gm13198	31.48148148148148	0.0
Gm13199	3.7037037037037033	1.6701461377870561
Gm13204	7.4074074074074066	0.0
Gm13207	1.8518518518518516	0.0
Gm13210	3.7037037037037033	0.0
Gm13212	27.77777777777778	0.0
Gm13213	5.555555555555555	0.0
Gm13215	14.814814814814813	0.20876826722338201
Gm13216	22.22222222222222	0.0
Gm13217	22.22222222222222	0.0
Gm13223	1.8518518518518516	0.0
Gm13226	20.37037037037037	0.20876826722338201
Gm13230	9.25925925925926	0.0
Gm13231	1.8518518518518516	0.20876826722338201
Gm13233	5.555555555555555	0.0
Gm13237	5.555555555555555	0.0
Gm13239	1.8518518518518516	0.0
Gm13241	0.0	5.845511482254698
Gm13245	7.4074074074074066	0.20876826722338201
Gm13252	37.03703703703704	0.0
Gm13255	24.074074074074076	22.129436325678494
Gm13259	0.0	0.20876826722338201
Gm13260	11.11111111111111	0.0
Gm13263	7.4074074074074066	0.0
Gm13268	16.666666666666664	0.20876826722338201
Gm13271	1.8518518518518516	0.0
Gm13272	3.7037037037037033	0.0
Gm13276	1.8518518518518516	0.0
Gm13277	1.8518518518518516	0.0
Gm13278	1.8518518518518516	0.0
Gm13279	1.8518518518518516	0.0
Gm13282	1.8518518518518516	0.0
Gm13283	1.8518518518518516	0.0
Gm13285	7.4074074074074066	0.0
Gm13288	3.7037037037037033	0.0
Gm13289	1.8518518518518516	0.0
Gm13290	3.7037037037037033	0.0
Gm13292	81.48148148148148	0.0
Gm13294	16.666666666666664	0.0
Gm13296	7.4074074074074066	0.0
Gm13297	3.7037037037037033	0.0
Gm13301	22.22222222222222	1.0438413361169103
Gm13302	16.666666666666664	2.2964509394572024
Gm13303	3.7037037037037033	43.63256784968685
Gm13304	20.37037037037037	17.32776617954071
Gm13305	5.555555555555555	2.5052192066805845
Gm13306	22.22222222222222	8.1419624217119
Gm13310	5.555555555555555	0.0
Gm13311	3.7037037037037033	0.0
Gm13312	9.25925925925926	14.19624217118998
Gm13313	11.11111111111111	0.20876826722338201
Gm13315	5.555555555555555	0.0
Gm13316	1.8518518518518516	0.0
Gm13321	3.7037037037037033	0.0
Gm13323	64.81481481481481	69.72860125260961
Gm13325	1.8518518518518516	0.0
Gm13326	31.48148148148148	0.0
Gm13328	31.48148148148148	0.0
Gm13331	27.77777777777778	0.0
Gm13332	3.7037037037037033	0.0
Gm13333	1.8518518518518516	0.20876826722338201
Gm13337	1.8518518518518516	0.0
Gm13338	1.8518518518518516	0.0
Gm13339	25.925925925925924	0.6263048016701461
Gm13340	98.14814814814817	2.2964509394572024
Gm13341	90.74074074074075	1.4613778705636744
Gm13342	14.814814814814813	0.0
Gm13347	1.8518518518518516	0.0
Gm13349	16.666666666666664	0.8350730688935281
Gm1335	3.7037037037037033	0.6263048016701461
Gm13350	1.8518518518518516	0.0
Gm13351	3.7037037037037033	0.0
Gm13352	11.11111111111111	0.0
Gm13353	1.8518518518518516	0.0
Gm13356	3.7037037037037033	0.0
Gm13359	12.962962962962962	0.0
Gm13360	1.8518518518518516	0.20876826722338201
Gm13363	7.4074074074074066	0.8350730688935281
Gm13365	1.8518518518518516	0.0
Gm13366	1.8518518518518516	0.0
Gm13368	1.8518518518518516	0.0
Gm13369	3.7037037037037033	0.0
Gm13370	12.962962962962962	85.38622129436325
Gm13378	7.4074074074074066	10.22964509394572
Gm13379	5.555555555555555	0.0
Gm13392	3.7037037037037033	0.0
Gm13394	96.29629629629628	0.0
Gm13396	1.8518518518518516	0.0
Gm13397	11.11111111111111	0.0
Gm13400	33.33333333333333	0.0
Gm13407	5.555555555555555	0.0
Gm13408	50.0	0.6263048016701461
Gm13410	1.8518518518518516	0.0
Gm13413	18.51851851851852	0.0
Gm13414	18.51851851851852	0.41753653444676403
Gm13416	5.555555555555555	0.20876826722338201
Gm13418	5.555555555555555	0.0
Gm13422	9.25925925925926	0.20876826722338201
Gm13423	100.0	19.624217118997915
Gm13428	11.11111111111111	0.0
Gm13430	22.22222222222222	0.0
Gm13432	1.8518518518518516	0.0
Gm13433	16.666666666666664	0.0
Gm13435	1.8518518518518516	0.0
Gm13436	42.59259259259259	0.0
Gm13437	51.85185185185185	0.0
Gm13440	1.8518518518518516	0.0
Gm13443	11.11111111111111	0.0
Gm13445	1.8518518518518516	0.0
Gm13450	1.8518518518518516	0.0
Gm13453	31.48148148148148	0.0
Gm13454	3.7037037037037033	0.0
Gm13456	77.77777777777779	0.0
Gm13458	3.7037037037037033	0.0
Gm13461	53.70370370370371	0.41753653444676403
Gm13463	1.8518518518518516	0.6263048016701461
Gm13464	75.92592592592592	0.0
Gm13466	31.48148148148148	0.0
Gm13472	5.555555555555555	0.0
Gm13478	3.7037037037037033	0.0
Gm13487	16.666666666666664	0.20876826722338201
Gm13489	1.8518518518518516	0.0
Gm13491	0.0	0.20876826722338201
Gm13492	3.7037037037037033	0.0
Gm13493	77.77777777777779	0.0
Gm13494	1.8518518518518516	0.0
Gm13498	24.074074074074076	0.0
Gm13500	3.7037037037037033	0.0
Gm13501	9.25925925925926	0.0
Gm13502	31.48148148148148	0.8350730688935281
Gm13503	5.555555555555555	0.0
Gm13504	14.814814814814813	0.0
Gm13508	7.4074074074074066	0.0
Gm13509	70.37037037037037	0.0
Gm13517	14.814814814814813	1.4613778705636744
Gm13518	9.25925925925926	0.0
Gm13525	12.962962962962962	10.22964509394572
Gm13527	24.074074074074076	0.0
Gm13529	9.25925925925926	0.0
Gm13532	7.4074074074074066	18.997912317327767
Gm13535	20.37037037037037	0.8350730688935281
Gm13537	5.555555555555555	0.0
Gm13541	7.4074074074074066	0.20876826722338201
Gm13542	3.7037037037037033	0.0
Gm13545	3.7037037037037033	0.0
Gm13547	11.11111111111111	0.20876826722338201
Gm13549	3.7037037037037033	0.0
Gm13550	0.0	0.6263048016701461
Gm13551	1.8518518518518516	0.0
Gm13555	1.8518518518518516	0.0
Gm13559	9.25925925925926	0.41753653444676403
Gm13566	1.8518518518518516	0.0
Gm13573	20.37037037037037	0.6263048016701461
Gm13577	9.25925925925926	2.0876826722338206
Gm13578	3.7037037037037033	0.0
Gm13581	9.25925925925926	0.0
Gm13586	5.555555555555555	0.20876826722338201
Gm13590	1.8518518518518516	0.0
Gm13592	37.03703703703704	0.0
Gm13597	20.37037037037037	0.0
Gm136	3.7037037037037033	0.0
Gm13600	20.37037037037037	0.0
Gm13602	9.25925925925926	0.0
Gm13604	31.48148148148148	0.20876826722338201
Gm13607	1.8518518518518516	0.0
Gm13611	22.22222222222222	2.5052192066805845
Gm13612	3.7037037037037033	0.0
Gm13615	48.14814814814815	8.768267223382049
Gm13622	20.37037037037037	0.20876826722338201
Gm13623	20.37037037037037	0.0
Gm13624	7.4074074074074066	0.0
Gm13627	1.8518518518518516	0.0
Gm13640	1.8518518518518516	0.0
Gm13641	9.25925925925926	0.20876826722338201
Gm13642	14.814814814814813	0.20876826722338201
Gm13649	7.4074074074074066	0.0
Gm13650	5.555555555555555	0.0
Gm13651	9.25925925925926	0.20876826722338201
Gm13653	16.666666666666664	0.0
Gm13665	11.11111111111111	2.2964509394572024
Gm13666	5.555555555555555	0.0
Gm13668	57.407407407407405	0.0
Gm13675	18.51851851851852	0.0
Gm13676	11.11111111111111	0.0
Gm13677	1.8518518518518516	0.0
Gm13679	51.85185185185185	0.0
Gm13680	44.44444444444444	0.20876826722338201
Gm13682	1.8518518518518516	0.0
Gm13683	0.0	0.20876826722338201
Gm13685	3.7037037037037033	0.0
Gm13687	1.8518518518518516	0.0
Gm13688	9.25925925925926	0.20876826722338201
Gm13689	3.7037037037037033	0.0
Gm13690	7.4074074074074066	0.0
Gm13691	1.8518518518518516	0.8350730688935281
Gm13693	3.7037037037037033	1.0438413361169103
Gm13694	3.7037037037037033	1.0438413361169103
Gm13695	1.8518518518518516	1.0438413361169103
Gm13696	3.7037037037037033	1.0438413361169103
Gm13697	3.7037037037037033	1.0438413361169103
Gm13698	3.7037037037037033	1.0438413361169103
Gm13700	1.8518518518518516	0.0
Gm13712	5.555555555555555	0.0
Gm13717	3.7037037037037033	0.0
Gm13719	11.11111111111111	0.0
Gm13722	85.18518518518519	84.96868475991648
Gm13723	0.0	1.0438413361169103
Gm13726	3.7037037037037033	0.0
Gm13730	1.8518518518518516	0.0
Gm13731	3.7037037037037033	0.0
Gm13732	1.8518518518518516	0.0
Gm13736	16.666666666666664	0.0
Gm13740	5.555555555555555	0.20876826722338201
Gm13743	25.925925925925924	0.20876826722338201
Gm13744	3.7037037037037033	0.0
Gm13750	61.111111111111114	0.0
Gm13754	1.8518518518518516	0.0
Gm13755	1.8518518518518516	0.0
Gm13761	1.8518518518518516	0.0
Gm13762	11.11111111111111	2.7139874739039667
Gm13769	87.03703703703704	16.075156576200413
Gm13770	7.4074074074074066	0.0
Gm13771	5.555555555555555	0.41753653444676403
Gm13772	18.51851851851852	0.0
Gm13776	1.8518518518518516	0.0
Gm13777	14.814814814814813	0.0
Gm13784	1.8518518518518516	0.0
Gm13785	3.7037037037037033	0.0
Gm13786	1.8518518518518516	0.0
Gm13787	1.8518518518518516	0.0
Gm13798	14.814814814814813	0.0
Gm13803	20.37037037037037	1.0438413361169103
Gm13804	3.7037037037037033	0.0
Gm13806	1.8518518518518516	0.0
Gm13810	33.33333333333333	0.0
Gm13812	33.33333333333333	0.0
Gm13813	3.7037037037037033	0.0
Gm13815	7.4074074074074066	0.20876826722338201
Gm13818	3.7037037037037033	0.0
Gm13823	1.8518518518518516	0.0
Gm13827	12.962962962962962	0.0
Gm13828	1.8518518518518516	1.0438413361169103
Gm13829	1.8518518518518516	0.0
Gm13831	3.7037037037037033	0.0
Gm13835	3.7037037037037033	0.41753653444676403
Gm13841	25.925925925925924	12.31732776617954
Gm13857	1.8518518518518516	0.0
Gm13858	1.8518518518518516	0.0
Gm13864	7.4074074074074066	0.0
Gm13867	1.8518518518518516	0.0
Gm13868	0.0	3.966597077244259
Gm13870	53.70370370370371	0.0
Gm13871	1.8518518518518516	0.0
Gm13875	11.11111111111111	0.0
Gm13878	0.0	0.41753653444676403
Gm13879	1.8518518518518516	0.0
Gm13880	5.555555555555555	0.0
Gm13882	88.88888888888889	0.0
Gm13884	1.8518518518518516	0.0
Gm13886	1.8518518518518516	0.0
Gm13888	1.8518518518518516	0.0
Gm13889	92.59259259259261	55.53235908141963
Gm13902	9.25925925925926	0.0
Gm13904	68.51851851851852	0.0
Gm13910	27.77777777777778	0.0
Gm13915	7.4074074074074066	0.0
Gm13916	1.8518518518518516	0.0
Gm13921	9.25925925925926	0.0
Gm13922	3.7037037037037033	0.0
Gm13924	1.8518518518518516	0.0
Gm13928	16.666666666666664	1.4613778705636744
Gm13930	1.8518518518518516	0.0
Gm13932	5.555555555555555	0.0
Gm13935	7.4074074074074066	0.0
Gm13940	1.8518518518518516	0.0
Gm13961	1.8518518518518516	0.0
Gm13967	3.7037037037037033	0.0
Gm13981	5.555555555555555	0.0
Gm13988	16.666666666666664	0.0
Gm13991	1.8518518518518516	0.41753653444676403
Gm13992	1.8518518518518516	0.0
Gm13998	50.0	0.0
Gm14000	77.77777777777779	0.0
Gm14001	1.8518518518518516	0.0
Gm14006	9.25925925925926	0.0
Gm14008	3.7037037037037033	0.0
Gm14013	5.555555555555555	0.0
Gm14016	24.074074074074076	0.0
Gm14017	18.51851851851852	6.263048016701461
Gm14018	1.8518518518518516	2.2964509394572024
Gm14020	0.0	0.20876826722338201
Gm14021	9.25925925925926	4.592901878914405
Gm14025	1.8518518518518516	0.41753653444676403
Gm14026	24.074074074074076	0.0
Gm14032	14.814814814814813	0.0
Gm14034	11.11111111111111	0.0
Gm14036	14.814814814814813	12.734864300626306
Gm14037	7.4074074074074066	0.0
Gm14038	1.8518518518518516	0.0
Gm14039	3.7037037037037033	0.0
Gm14042	3.7037037037037033	0.20876826722338201
Gm14044	11.11111111111111	0.8350730688935281
Gm14046	79.62962962962963	0.20876826722338201
Gm14048	24.074074074074076	0.0
Gm14049	3.7037037037037033	1.4613778705636744
Gm14052	12.962962962962962	0.0
Gm14053	14.814814814814813	0.0
Gm14056	5.555555555555555	0.20876826722338201
Gm14057	9.25925925925926	0.20876826722338201
Gm14082	1.8518518518518516	0.0
Gm14085	16.666666666666664	0.8350730688935281
Gm14094	16.666666666666664	0.20876826722338201
Gm14101	3.7037037037037033	0.0
Gm14103	1.8518518518518516	0.0
Gm14107	7.4074074074074066	0.0
Gm14108	11.11111111111111	0.0
Gm14109	1.8518518518518516	0.0
Gm14111	68.51851851851852	0.0
Gm14113	29.629629629629626	0.0
Gm14115	1.8518518518518516	0.0
Gm14117	51.85185185185185	0.8350730688935281
Gm14121	24.074074074074076	0.8350730688935281
Gm14122	24.074074074074076	0.0
Gm14124	9.25925925925926	0.0
Gm14125	5.555555555555555	1.0438413361169103
Gm14126	3.7037037037037033	0.20876826722338201
Gm14127	7.4074074074074066	0.20876826722338201
Gm14130	87.03703703703704	0.0
Gm14131	12.962962962962962	0.0
Gm14137	16.666666666666664	2.7139874739039667
Gm14138	25.925925925925924	0.41753653444676403
Gm14139	11.11111111111111	0.0
Gm14140	12.962962962962962	0.0
Gm14141	1.8518518518518516	0.0
Gm14148	77.77777777777779	0.0
Gm14150	85.18518518518519	0.0
Gm14151	1.8518518518518516	0.0
Gm14156	3.7037037037037033	0.0
Gm14158	5.555555555555555	0.0
Gm14159	1.8518518518518516	0.0
Gm14162	5.555555555555555	0.20876826722338201
Gm14165	48.14814814814815	0.0
Gm14172	0.0	18.37160751565762
Gm14173	7.4074074074074066	0.20876826722338201
Gm14176	5.555555555555555	0.20876826722338201
Gm14197	1.8518518518518516	0.20876826722338201
Gm14200	16.666666666666664	0.0
Gm14214	20.37037037037037	0.20876826722338201
Gm14219	24.074074074074076	0.20876826722338201
Gm14226	22.22222222222222	2.7139874739039667
Gm14227	14.814814814814813	2.0876826722338206
Gm14229	1.8518518518518516	0.0
Gm14231	9.25925925925926	0.0
Gm14237	0.0	0.20876826722338201
Gm14238	20.37037037037037	0.0
Gm14239	1.8518518518518516	0.6263048016701461
Gm14248	35.18518518518518	0.0
Gm14251	57.407407407407405	0.41753653444676403
Gm14253	20.37037037037037	1.4613778705636744
Gm14263	12.962962962962962	0.0
Gm14267	64.81481481481481	1.4613778705636744
Gm14269	22.22222222222222	0.41753653444676403
Gm14270	18.51851851851852	0.0
Gm14274	3.7037037037037033	0.0
Gm14276	1.8518518518518516	0.0
Gm14277	7.4074074074074066	0.0
Gm14278	14.814814814814813	0.0
Gm14279	29.629629629629626	0.0
Gm14287	9.25925925925926	0.0
Gm14288	35.18518518518518	1.4613778705636744
Gm14292	1.8518518518518516	0.0
Gm14293	38.88888888888889	5.845511482254698
Gm14295	79.62962962962963	9.394572025052192
Gm14296	83.33333333333334	45.72025052192067
Gm14299	16.666666666666664	0.0
Gm14301	1.8518518518518516	0.0
Gm14304	0.0	0.20876826722338201
Gm14305	81.48148148148148	10.22964509394572
Gm14308	59.25925925925925	56.36743215031316
Gm14322	61.111111111111114	2.0876826722338206
Gm14323	22.22222222222222	0.20876826722338201
Gm14324	100.0	12.526096033402926
Gm14325	77.77777777777779	1.0438413361169103
Gm14326	81.48148148148148	1.4613778705636744
Gm14327	62.96296296296296	12.10855949895616
Gm14328	22.22222222222222	0.0
Gm14335	25.925925925925924	0.20876826722338201
Gm14336	29.629629629629626	0.0
Gm14348	1.8518518518518516	0.0
Gm14355	1.8518518518518516	0.0
Gm14356	3.7037037037037033	0.0
Gm14357	5.555555555555555	0.0
Gm14361	5.555555555555555	0.0
Gm14373	9.25925925925926	0.0
Gm14382	5.555555555555555	0.0
Gm14383	7.4074074074074066	0.0
Gm14387	18.51851851851852	0.41753653444676403
Gm14388	33.33333333333333	0.6263048016701461
Gm14389	1.8518518518518516	0.0
Gm14390	1.8518518518518516	0.20876826722338201
Gm14391	77.77777777777779	18.37160751565762
Gm14392	3.7037037037037033	0.0
Gm14393	48.14814814814815	0.0
Gm14394	0.0	0.20876826722338201
Gm14398	14.814814814814813	0.0
Gm14399	72.22222222222221	7.515657620041752
Gm14400	16.666666666666664	0.0
Gm14401	59.25925925925925	0.20876826722338201
Gm14402	0.0	0.20876826722338201
Gm14403	75.92592592592592	1.2526096033402923
Gm14404	1.8518518518518516	0.41753653444676403
Gm14405	3.7037037037037033	0.0
Gm14406	38.88888888888889	0.41753653444676403
Gm14407	1.8518518518518516	0.0
Gm14408	5.555555555555555	0.0
Gm14409	46.296296296296305	0.0
Gm14410	85.18518518518519	31.106471816283932
Gm14411	29.629629629629626	0.41753653444676403
Gm14412	48.14814814814815	0.0
Gm14414	20.37037037037037	1.2526096033402923
Gm14415	1.8518518518518516	0.0
Gm14416	7.4074074074074066	0.20876826722338201
Gm14418	83.33333333333334	17.954070981210855
Gm14419	79.62962962962963	21.29436325678497
Gm14421	18.51851851851852	0.41753653444676403
Gm14425	1.8518518518518516	0.0
Gm14427	5.555555555555555	0.0
Gm14428	5.555555555555555	0.0
Gm14429	20.37037037037037	0.41753653444676403
Gm14434	79.62962962962963	43.63256784968685
Gm14435	70.37037037037037	7.933194154488518
Gm14438	3.7037037037037033	0.0
Gm14439	5.555555555555555	0.0
Gm14440	22.22222222222222	11.899791231732774
Gm14441	7.4074074074074066	0.0
Gm14442	18.51851851851852	0.0
Gm14443	66.66666666666666	4.801670146137787
Gm14444	48.14814814814815	0.0
Gm14445	44.44444444444444	0.20876826722338201
Gm14450	22.22222222222222	0.0
Gm14452	1.8518518518518516	0.0
Gm14457	1.8518518518518516	0.0
Gm14463	11.11111111111111	0.8350730688935281
Gm14464	3.7037037037037033	0.41753653444676403
Gm14465	1.8518518518518516	0.0
Gm14469	3.7037037037037033	2.2964509394572024
Gm14470	5.555555555555555	0.0
Gm14472	25.925925925925924	0.0
Gm14473	5.555555555555555	0.0
Gm14480	35.18518518518518	0.0
Gm14489	1.8518518518518516	0.0
Gm14491	11.11111111111111	0.0
Gm14494	83.33333333333334	1.0438413361169103
Gm14497	3.7037037037037033	0.0
Gm14502	5.555555555555555	0.0
Gm14503	1.8518518518518516	0.0
Gm14504	20.37037037037037	0.0
Gm14506	12.962962962962962	0.0
Gm14512	3.7037037037037033	0.0
Gm14515	1.8518518518518516	0.0
Gm14516	64.81481481481481	0.0
Gm14519	1.8518518518518516	0.0
Gm14521	3.7037037037037033	0.20876826722338201
Gm14524	20.37037037037037	2.5052192066805845
Gm14525	1.8518518518518516	0.0
Gm14527	1.8518518518518516	0.0
Gm14529	1.8518518518518516	0.0
Gm14534	3.7037037037037033	0.0
Gm14536	3.7037037037037033	0.0
Gm14537	1.8518518518518516	0.41753653444676403
Gm14538	12.962962962962962	0.0
Gm14539	0.0	0.41753653444676403
Gm14541	1.8518518518518516	0.0
Gm14542	11.11111111111111	0.41753653444676403
Gm14548	1.8518518518518516	0.0
Gm14562	1.8518518518518516	0.0
Gm14566	1.8518518518518516	0.0
Gm14569	22.22222222222222	0.6263048016701461
Gm14571	5.555555555555555	0.0
Gm14576	1.8518518518518516	0.0
Gm14584	11.11111111111111	0.0
Gm14585	11.11111111111111	0.0
Gm14586	22.22222222222222	8.350730688935283
Gm14597	5.555555555555555	0.41753653444676403
Gm14599	3.7037037037037033	0.0
Gm14602	3.7037037037037033	0.0
Gm14608	16.666666666666664	2.0876826722338206
Gm14610	1.8518518518518516	0.0
Gm14612	1.8518518518518516	0.0
Gm14613	11.11111111111111	0.0
Gm14614	1.8518518518518516	0.0
Gm14615	1.8518518518518516	0.0
Gm14627	7.4074074074074066	0.0
Gm14630	24.074074074074076	0.0
Gm14631	11.11111111111111	1.2526096033402923
Gm14632	1.8518518518518516	0.0
Gm14633	22.22222222222222	0.8350730688935281
Gm14639	11.11111111111111	0.0
Gm14648	7.4074074074074066	3.3402922755741122
Gm14650	7.4074074074074066	0.0
Gm14652	3.7037037037037033	0.0
Gm14653	3.7037037037037033	0.0
Gm14654	33.33333333333333	0.41753653444676403
Gm14656	1.8518518518518516	0.0
Gm14659	62.96296296296296	3.966597077244259
Gm14666	7.4074074074074066	0.0
Gm14667	98.14814814814817	16.49269311064718
Gm14670	1.8518518518518516	0.0
Gm14676	1.8518518518518516	0.0
Gm14679	1.8518518518518516	0.0
Gm14681	7.4074074074074066	0.20876826722338201
Gm14682	40.74074074074074	1.6701461377870561
Gm14686	14.814814814814813	0.20876826722338201
Gm14688	1.8518518518518516	0.0
Gm14698	14.814814814814813	0.6263048016701461
Gm14706	5.555555555555555	0.41753653444676403
Gm14714	1.8518518518518516	0.0
Gm14719	0.0	2.5052192066805845
Gm14723	7.4074074074074066	0.0
Gm14730	14.814814814814813	0.0
Gm14735	72.22222222222221	34.864300626304804
Gm14740	24.074074074074076	17.536534446764094
Gm14741	40.74074074074074	11.899791231732774
Gm14745	5.555555555555555	1.0438413361169103
Gm14746	1.8518518518518516	0.20876826722338201
Gm14747	27.77777777777778	0.0
Gm14748	3.7037037037037033	0.0
Gm14749	22.22222222222222	0.20876826722338201
Gm14752	3.7037037037037033	0.20876826722338201
Gm14754	1.8518518518518516	0.0
Gm14760	88.88888888888889	0.0
Gm14767	1.8518518518518516	0.0
Gm14772	1.8518518518518516	0.0
Gm14775	5.555555555555555	0.0
Gm14776	9.25925925925926	11.273486430062631
Gm14777	14.814814814814813	0.0
Gm14783	1.8518518518518516	0.0
Gm14784	1.8518518518518516	0.0
Gm14788	3.7037037037037033	0.0
Gm14791	9.25925925925926	1.0438413361169103
Gm14794	16.666666666666664	0.0
Gm14796	1.8518518518518516	0.0
Gm14797	1.8518518518518516	0.0
Gm14799	1.8518518518518516	0.0
Gm14800	1.8518518518518516	0.0
Gm14804	3.7037037037037033	0.0
Gm14806	20.37037037037037	0.20876826722338201
Gm14807	14.814814814814813	0.0
Gm14811	1.8518518518518516	0.0
Gm14813	1.8518518518518516	0.6263048016701461
Gm14816	5.555555555555555	0.0
Gm14822	5.555555555555555	1.4613778705636744
Gm14826	1.8518518518518516	0.0
Gm14828	5.555555555555555	0.0
Gm14829	11.11111111111111	0.0
Gm14830	14.814814814814813	0.0
Gm14833	1.8518518518518516	0.0
Gm14834	1.8518518518518516	0.0
Gm14840	5.555555555555555	0.0
Gm14843	1.8518518518518516	0.20876826722338201
Gm14845	11.11111111111111	0.20876826722338201
Gm14849	48.14814814814815	9.603340292275574
Gm14853	12.962962962962962	1.6701461377870561
Gm14856	9.25925925925926	0.0
Gm14857	1.8518518518518516	0.0
Gm14861	16.666666666666664	0.0
Gm14862	7.4074074074074066	0.20876826722338201
Gm14863	1.8518518518518516	0.0
Gm14865	3.7037037037037033	0.0
Gm14867	1.8518518518518516	0.0
Gm14868	1.8518518518518516	0.0
Gm14869	1.8518518518518516	0.0
Gm14870	1.8518518518518516	0.0
Gm14874	1.8518518518518516	0.0
Gm14877	1.8518518518518516	0.0
Gm14881	14.814814814814813	0.0
Gm14882	5.555555555555555	0.0
Gm14883	1.8518518518518516	0.0
Gm14884	1.8518518518518516	0.0
Gm14886	3.7037037037037033	1.4613778705636744
Gm14892	31.48148148148148	0.0
Gm14895	29.629629629629626	0.0
Gm14900	5.555555555555555	0.41753653444676403
Gm14903	11.11111111111111	4.175365344467641
Gm14906	1.8518518518518516	0.0
Gm14911	3.7037037037037033	0.0
Gm14912	70.37037037037037	2.7139874739039667
Gm14914	62.96296296296296	17.954070981210855
Gm14917	68.51851851851852	7.724425887265135
Gm14921	24.074074074074076	0.0
Gm14925	40.74074074074074	0.0
Gm14927	5.555555555555555	0.0
Gm14928	5.555555555555555	1.6701461377870561
Gm14933	37.03703703703704	0.0
Gm14970	11.11111111111111	0.0
Gm14975	0.0	0.20876826722338201
Gm14976	12.962962962962962	0.6263048016701461
Gm14983	1.8518518518518516	0.0
Gm14984	31.48148148148148	0.0
Gm14988	1.8518518518518516	0.0
Gm14989	7.4074074074074066	0.0
Gm14994	1.8518518518518516	0.0
Gm15000	3.7037037037037033	0.0
Gm15001	1.8518518518518516	0.0
Gm15007	3.7037037037037033	0.0
Gm15009	1.8518518518518516	0.20876826722338201
Gm15011	16.666666666666664	0.0
Gm15013	18.51851851851852	0.0
Gm15025	1.8518518518518516	0.0
Gm15026	5.555555555555555	0.0
Gm15027	3.7037037037037033	0.0
Gm15032	22.22222222222222	0.20876826722338201
Gm15033	5.555555555555555	0.0
Gm15038	0.0	0.41753653444676403
Gm15039	70.37037037037037	0.0
Gm15041	12.962962962962962	0.6263048016701461
Gm15042	38.88888888888889	0.0
Gm15043	24.074074074074076	0.0
Gm15045	44.44444444444444	0.0
Gm15047	1.8518518518518516	0.0
Gm15054	1.8518518518518516	0.0
Gm15057	5.555555555555555	0.0
Gm15066	77.77777777777779	5.845511482254698
Gm15067	1.8518518518518516	0.0
Gm15068	3.7037037037037033	0.0
Gm15069	3.7037037037037033	0.0
Gm15071	40.74074074074074	2.5052192066805845
Gm15074	22.22222222222222	2.5052192066805845
Gm15076	3.7037037037037033	0.20876826722338201
Gm15087	1.8518518518518516	0.0
Gm15088	1.8518518518518516	0.0
Gm15089	1.8518518518518516	0.0
Gm15090	1.8518518518518516	0.0
Gm15094	1.8518518518518516	0.0
Gm15098	1.8518518518518516	0.0
