Cell	CellType	X	Y
GSM2659367	Pvalb.Tac1.Syt2	0.9498745203018188	2.849879503250122
GSM2659374	Pvalb.C1ql1.Npy	-3.785550355911255	-0.21621553599834442
GSM2659379	Pvalb.Tac1.Akr1c18	-2.317742347717285	1.9854182004928589
GSM2659380	Pvalb.C1ql1.Cpne5	4.360942840576172	-0.2583993673324585
GSM2659395	Pvalb.Tac1.Sst	-4.000370025634766	-0.21285049617290497
GSM2659396	Pvalb.C1ql1.Npy	0.6238260865211487	-2.2460269927978516
GSM2659405	Pvalb.Tac1.Sst	-2.741844654083252	3.321195602416992
GSM2659423	Pvalb.Tac1.Akr1c18	-2.11612868309021	2.0704104900360107
GSM2659428	Pvalb.C1ql1.Pvalb	3.04303240776062	0.7041094899177551
GSM2659434	Pvalb.C1ql1.Pvalb	4.030621528625488	-1.1214947700500488
GSM2659436	Pvalb.Tac1.Nr4a2	1.411191701889038	4.000078201293945
GSM2659441	Pvalb.Tac1.Akr1c18	-0.7722517251968384	2.766030788421631
GSM2659462	Pvalb.Tac1.Nr4a2	1.031510829925537	3.158061981201172
GSM2659465	Pvalb.Tac1.Sst	-4.047741413116455	0.3236086964607239
GSM2659468	Pvalb.C1ql1.Pvalb	2.7293286323547363	-1.4152495861053467
GSM2659490	Pvalb.C1ql1.Cpne5	3.1497559547424316	0.6786415576934814
GSM2659513	Pvalb.Tac1.Akr1c18	-0.48773619532585144	-0.4089545011520386
GSM2659521	Pvalb.Tac1.Syt2	1.8347721099853516	1.6797065734863281
GSM2659543	Pvalb.C1ql1.Pvalb	-0.37997299432754517	-0.5346821546554565
GSM2659555	Pvalb.C1ql1.Npy	0.6577593088150024	-2.1822335720062256
GSM2659591	Pvalb.Tac1.Syt2	1.2430154085159302	4.328029155731201
GSM2659598	Pvalb.C1ql1.Pvalb	2.921952486038208	-0.060471050441265106
GSM2659615	Pvalb.C1ql1.Pvalb	2.594534397125244	-1.8268507719039917
GSM2659625	Pvalb.Tac1.Akr1c18	-3.1276111602783203	0.4814462661743164
GSM2659654	Pvalb.C1ql1.Pvalb	3.5421485900878906	-0.533027708530426
GSM2659655	Pvalb.Tac1.Syt2	2.512969493865967	1.7508515119552612
GSM2659668	Pvalb.Tac1.Akr1c18	0.24045270681381226	2.3793914318084717
GSM2659672	Pvalb.Tac1.Sst	-4.242990970611572	0.4170399010181427
GSM2659683	Pvalb.Tac1.Sst	-2.186199188232422	2.773371696472168
GSM2659696	Pvalb.Tac1.Syt2	0.6753185391426086	4.30687141418457
GSM2659714	Pvalb.Tac1.Syt2	0.05639336258172989	3.041929244995117
GSM2659720	Pvalb.C1ql1.Pvalb	4.425789833068848	-0.7465028762817383
GSM2659721	Pvalb.C1ql1.Pvalb	3.7958054542541504	0.9160369634628296
GSM2659724	Pvalb.Tac1.Akr1c18	-2.0278210639953613	2.0808708667755127
GSM2659727	Pvalb.C1ql1.Npy	0.6423057913780212	-1.9840173721313477
GSM2659742	Pvalb.Tac1.Syt2	-0.017810223624110222	2.2999422550201416
GSM2659747	Pvalb.Tac1.Syt2	1.591799259185791	4.169013977050781
GSM2659769	Pvalb.C1ql1.Pvalb	2.2107367515563965	-2.1416687965393066
GSM2659805	Pvalb.Tac1.Nr4a2	-2.792591094970703	3.1154990196228027
GSM2659821	Pvalb.C1ql1.Cpne5	3.063911199569702	-0.16860048472881317
GSM2659829	Pvalb.Tac1.Syt2	0.2141544222831726	3.5892841815948486
GSM2659832	Pvalb.C1ql1.Cpne5	3.6040713787078857	0.25461387634277344
GSM2659834	Pvalb.Tac1.Sst	-4.132064342498779	0.34032103419303894
GSM2659835	Pvalb.C1ql1.Pvalb	3.9602177143096924	-0.35939908027648926
GSM2659838	Pvalb.Tac1.Akr1c18	-0.4760172665119171	2.9053452014923096
GSM2659844	Pvalb.C1ql1.Cpne5	2.297703742980957	1.6054853200912476
GSM2659863	Pvalb.Tac1.Akr1c18	-0.5493784546852112	2.6483659744262695
GSM2659867	Pvalb.C1ql1.Cpne5	2.898210048675537	1.4985806941986084
GSM2659871	Pvalb.C1ql1.Pvalb	2.465024948120117	-1.556821346282959
GSM2659885	Pvalb.Tac1.Sst	-2.81541109085083	3.2841813564300537
GSM2659891	Pvalb.Tac1.Nr4a2	0.4847460985183716	4.806840419769287
GSM2659907	Pvalb.Tac1.Nr4a2	1.341789960861206	3.3312745094299316
GSM2659921	Pvalb.C1ql1.Npy	1.268151879310608	-1.7765446901321411
GSM2659944	Pvalb.Tac1.Akr1c18	-1.3709585666656494	0.13316024839878082
GSM2659946	Pvalb.Tac1.Syt2	0.3783966898918152	4.746321201324463
GSM2659961	Pvalb.Tac1.Sst	-0.49856501817703247	-0.40511173009872437
GSM2659964	Pvalb.Tac1.Sst	0.2461697906255722	2.1221704483032227
GSM2659970	Pvalb.C1ql1.Pvalb	2.752908229827881	-0.19535791873931885
GSM2659999	Pvalb.Tac1.Nr4a2	1.1780508756637573	4.921693801879883
GSM2660007	Pvalb.C1ql1.Pvalb	3.5578925609588623	0.1971253901720047
GSM2660019	Pvalb.Tac1.Nr4a2	1.1879355907440186	3.6280710697174072
GSM2660029	Pvalb.Tac1.Nr4a2	0.8350441455841064	3.2391982078552246
GSM2660032	Pvalb.Tac1.Nr4a2	0.8535571098327637	3.423853874206543
GSM2660042	Pvalb.C1ql1.Cpne5	4.173736095428467	-0.3971700966358185
GSM2660055	Pvalb.Tac1.Sst	-0.7988986968994141	-0.558127224445343
GSM2660059	Pvalb.Tac1.Akr1c18	0.250161349773407	2.586111545562744
GSM2660060	Pvalb.C1ql1.Cpne5	4.141057968139648	-1.04416823387146
GSM2660061	Pvalb.Tac1.Akr1c18	-0.6000226140022278	2.656198740005493
GSM2660062	Pvalb.Tac1.Sst	-2.550370931625366	2.410857915878296
GSM2660091	Pvalb.Tac1.Syt2	0.7405640482902527	3.0734825134277344
GSM2660100	Pvalb.C1ql1.Pvalb	2.3989570140838623	-0.7328253388404846
GSM2660139	Pvalb.Tac1.Syt2	-0.38769444823265076	3.670602321624756
GSM2660172	Pvalb.C1ql1.Pvalb	2.2176272869110107	-2.219114303588867
GSM2660200	Pvalb.Tac1.Syt2	-0.6731237769126892	3.79923677444458
GSM2660209	Pvalb.Tac1.Nr4a2	1.2858402729034424	4.674708843231201
GSM2660222	Pvalb.C1ql1.Pvalb	2.0838308334350586	-2.1644482612609863
GSM2660224	Pvalb.Tac1.Akr1c18	-1.1077966690063477	0.05692419782280922
GSM2660226	Pvalb.C1ql1.Pvalb	1.8726352453231812	-1.7398816347122192
GSM2660231	Pvalb.C1ql1.Pvalb	1.0399768352508545	-2.146278142929077
GSM2660238	Pvalb.C1ql1.Pvalb	4.052410125732422	-1.1611145734786987
GSM2660247	Pvalb.C1ql1.Pvalb	0.5617597103118896	-1.8909379243850708
GSM2660251	Pvalb.Tac1.Akr1c18	-2.4049079418182373	2.7406907081604004
GSM2660254	Pvalb.C1ql1.Pvalb	1.918262004852295	-1.8457739353179932
GSM2660280	Pvalb.Tac1.Syt2	-0.13859982788562775	2.3538527488708496
GSM2660289	Pvalb.Tac1.Sst	-3.895754337310791	-0.07672436535358429
GSM2660292	Pvalb.Tac1.Syt2	-0.42853739857673645	3.0878396034240723
GSM2660323	Pvalb.C1ql1.Pvalb	4.525241851806641	-0.19248366355895996
GSM2660329	Pvalb.Tac1.Syt2	-0.43227067589759827	3.7799763679504395
GSM2660333	Pvalb.Tac1.Syt2	-0.1640312820672989	2.8655147552490234
GSM2660345	Pvalb.C1ql1.Cpne5	4.0599045753479	-0.7592699527740479
GSM2660354	Pvalb.C1ql1.Cpne5	2.679316520690918	1.5088928937911987
GSM2660359	Pvalb.C1ql1.Pvalb	4.103881359100342	-0.3463289737701416
GSM2660387	Pvalb.Tac1.Sst	-3.619112253189087	-0.275513619184494
GSM2660388	Pvalb.C1ql1.Pvalb	3.853107452392578	-1.2415369749069214
GSM2660397	Pvalb.C1ql1.Cpne5	1.7195391654968262	3.028806209564209
GSM2660423	Pvalb.Tac1.Sst	1.1712737083435059	4.166065216064453
GSM2660430	Pvalb.C1ql1.Cpne5	3.148919105529785	0.2524335980415344
GSM2660455	Pvalb.Tac1.Sst	-3.719363212585449	0.2267492711544037
GSM2660465	Pvalb.C1ql1.Cpne5	0.4446711540222168	-2.093845844268799
GSM2660491	Pvalb.C1ql1.Pvalb	2.156663179397583	-2.1608493328094482
GSM2660515	Pvalb.C1ql1.Cpne5	3.672698497772217	0.31467118859291077
GSM2660544	Pvalb.Tac1.Nr4a2	-2.603226661682129	3.267996311187744
GSM2660552	Pvalb.C1ql1.Pvalb	1.3431525230407715	-2.100966453552246
GSM2660558	Pvalb.C1ql1.Cpne5	4.335877418518066	-0.10670986026525497
GSM2660560	Pvalb.C1ql1.Pvalb	4.102365016937256	-0.5275548100471497
GSM2660567	Pvalb.C1ql1.Cpne5	4.482337474822998	-0.14667478203773499
GSM2660580	Pvalb.C1ql1.Cpne5	2.124861478805542	1.5912950038909912
GSM2660582	Pvalb.Tac1.Akr1c18	3.682499408721924	-0.674341082572937
GSM2660588	Pvalb.C1ql1.Cpne5	4.092993259429932	-0.08518369495868683
GSM2660589	Pvalb.Tac1.Syt2	0.45569270849227905	3.2233378887176514
GSM2660603	Pvalb.Tac1.Nr4a2	0.9623584747314453	3.0823075771331787
GSM2660610	Pvalb.Tac1.Nr4a2	1.7312679290771484	4.4837117195129395
GSM2660615	Pvalb.C1ql1.Pvalb	1.606888771057129	-1.9543954133987427
GSM2660628	Pvalb.Tac1.Syt2	1.3427047729492188	3.4908628463745117
GSM2660635	Pvalb.C1ql1.Cpne5	3.000680923461914	-0.4292340874671936
GSM2660637	Pvalb.Tac1.Nr4a2	-2.0728113651275635	3.2544944286346436
GSM2660647	Pvalb.Tac1.Syt2	-2.6196887493133545	3.418433904647827
GSM2660674	Pvalb.Tac1.Sst	-3.9382355213165283	-0.1645795851945877
GSM2660675	Pvalb.C1ql1.Pvalb	2.3629941940307617	0.48147422075271606
GSM2660677	Pvalb.C1ql1.Cpne5	0.5805577635765076	-2.0686821937561035
GSM2660690	Pvalb.C1ql1.Cpne5	2.451796531677246	0.24329571425914764
GSM2660704	Pvalb.Tac1.Sst	-2.756821632385254	3.143927574157715
GSM2660705	Pvalb.Tac1.Nr4a2	1.5904890298843384	4.106828689575195
GSM2660714	Pvalb.C1ql1.Cpne5	3.30877423286438	0.15559284389019012
GSM2660750	Pvalb.C1ql1.Pvalb	2.995450735092163	-0.12608122825622559
GSM2660755	Pvalb.Tac1.Nr4a2	1.320056438446045	3.8674533367156982
GSM2660763	Pvalb.C1ql1.Npy	1.734326720237732	-2.6684248447418213
GSM2660775	Pvalb.Tac1.Syt2	0.3133961260318756	4.655670642852783
GSM2660787	Pvalb.C1ql1.Pvalb	3.086899757385254	-0.5500944256782532
GSM2660821	Pvalb.Tac1.Nr4a2	1.6947883367538452	4.21289587020874
GSM2660825	Pvalb.Tac1.Sst	-3.676062822341919	0.19585967063903809
GSM2660827	Pvalb.Tac1.Akr1c18	-2.9524037837982178	0.44235900044441223
GSM2660831	Pvalb.C1ql1.Pvalb	3.6940433979034424	-0.6630953550338745
GSM2660870	Pvalb.C1ql1.Pvalb	3.070150136947632	-0.5102620720863342
GSM2660876	Pvalb.C1ql1.Pvalb	4.275267124176025	-0.35931429266929626
GSM2660882	Pvalb.C1ql1.Pvalb	3.961669921875	-0.4373941421508789
GSM2660886	Pvalb.Tac1.Syt2	-0.7924451231956482	3.239563226699829
GSM2660891	Pvalb.Tac1.Akr1c18	-0.7181811332702637	1.7412481307983398
GSM2660905	Pvalb.Tac1.Sst	-0.5344981551170349	-0.3477020561695099
GSM2660916	Pvalb.C1ql1.Pvalb	0.8135284781455994	-2.0482332706451416
GSM2660919	Pvalb.Tac1.Nr4a2	0.3989952802658081	3.178495168685913
GSM2660920	Pvalb.C1ql1.Cpne5	2.348576784133911	1.574508786201477
GSM2660934	Pvalb.Tac1.Sst	-2.7340049743652344	3.0737504959106445
GSM2660940	Pvalb.Tac1.Nr4a2	-2.0403318405151367	3.2760226726531982
GSM2660941	Pvalb.C1ql1.Npy	1.7934924364089966	4.398153781890869
GSM2660945	Pvalb.C1ql1.Pvalb	4.269460201263428	-0.7752929925918579
GSM2660948	Pvalb.Tac1.Syt2	-0.24454523622989655	3.293865919113159
GSM2660978	Pvalb.Tac1.Syt2	-0.22060398757457733	3.8553097248077393
GSM2660990	Pvalb.Tac1.Sst	-4.162464141845703	0.40034228563308716
GSM2661014	Pvalb.Tac1.Sst	-4.0315985679626465	0.49394774436950684
GSM2661016	Pvalb.Tac1.Sst	-2.780416488647461	2.787445545196533
GSM2661020	Pvalb.C1ql1.Cpne5	2.6907520294189453	1.7363815307617188
GSM2661029	Pvalb.C1ql1.Pvalb	2.1075069904327393	1.774208664894104
GSM2661030	Pvalb.C1ql1.Pvalb	1.6095058917999268	-2.57759165763855
GSM2661034	Pvalb.Tac1.Sst	1.7821240425109863	4.487739086151123
GSM2661036	Pvalb.Tac1.Sst	-3.6034154891967773	0.09479666501283646
GSM2661040	Pvalb.Tac1.Akr1c18	-0.3731679320335388	1.894230604171753
GSM2661067	Pvalb.Tac1.Syt2	-0.6002064943313599	2.7387118339538574
GSM2661086	Pvalb.Tac1.Sst	-3.899620771408081	-0.048102304339408875
GSM2661105	Pvalb.Tac1.Syt2	0.7172646522521973	4.446920394897461
GSM2661119	Pvalb.Tac1.Sst	0.3852120637893677	2.2192704677581787
GSM2661123	Pvalb.Tac1.Sst	-3.1642343997955322	0.3737657964229584
GSM2661144	Pvalb.Tac1.Syt2	-0.7243255376815796	3.1500003337860107
GSM2661148	Pvalb.Tac1.Syt2	-0.3849760890007019	3.128115653991699
GSM2661152	Pvalb.C1ql1.Cpne5	-0.47995978593826294	-0.2999848425388336
GSM2661193	Pvalb.C1ql1.Cpne5	3.5492024421691895	0.41256117820739746
GSM2661195	Pvalb.C1ql1.Pvalb	3.866537094116211	1.033841848373413
GSM2661204	Pvalb.Tac1.Nr4a2	0.793716311454773	4.412960052490234
GSM2661210	Pvalb.Tac1.Nr4a2	0.8842660784721375	3.4102094173431396
GSM2661218	Pvalb.Tac1.Sst	1.0726721286773682	2.932898759841919
GSM2661249	Pvalb.Tac1.Syt2	-0.7852587103843689	2.6668355464935303
GSM2661253	Pvalb.C1ql1.Cpne5	3.139601230621338	0.2148563712835312
GSM2661265	Pvalb.C1ql1.Pvalb	2.203831195831299	-0.35547253489494324
GSM2661276	Pvalb.C1ql1.Cpne5	3.300642490386963	0.7115690112113953
GSM2661296	Pvalb.Tac1.Akr1c18	-0.3237918019294739	1.7805731296539307
GSM2661298	Pvalb.C1ql1.Npy	1.3793890476226807	2.805253505706787
GSM2661315	Pvalb.C1ql1.Npy	0.6832730770111084	-2.171363592147827
GSM2661329	Pvalb.Tac1.Syt2	0.10797621309757233	2.3040053844451904
GSM2661335	Pvalb.Tac1.Nr4a2	1.2924070358276367	3.6291303634643555
GSM2661336	Pvalb.C1ql1.Cpne5	1.851782202720642	-1.9934720993041992
GSM2661340	Pvalb.C1ql1.Cpne5	1.45108962059021	-2.0520777702331543
GSM2661352	Pvalb.C1ql1.Pvalb	4.23980712890625	-0.49848854541778564
GSM2661370	Pvalb.Tac1.Syt2	0.917614221572876	4.240692138671875
GSM2661407	Pvalb.Tac1.Sst	-3.7434463500976562	0.2080974280834198
GSM2661422	Pvalb.C1ql1.Pvalb	3.9803860187530518	-1.2065759897232056
GSM2661435	Pvalb.C1ql1.Pvalb	4.0004072189331055	-0.040837399661540985
GSM2661449	Pvalb.Tac1.Sst	-4.0386271476745605	0.3992936313152313
GSM2661451	Pvalb.C1ql1.Npy	1.428640365600586	-1.9164856672286987
GSM2661452	Pvalb.Tac1.Nr4a2	1.2704352140426636	4.741054058074951
GSM2661460	Pvalb.Tac1.Nr4a2	0.7343094348907471	3.0586297512054443
GSM2661484	Pvalb.Tac1.Syt2	-1.6622258424758911	2.9565067291259766
GSM2661504	Pvalb.Tac1.Sst	-3.6469125747680664	0.3150376081466675
GSM2661508	Pvalb.C1ql1.Pvalb	0.6053628325462341	-2.298856258392334
GSM2661527	Pvalb.Tac1.Sst	-4.063297271728516	0.47723957896232605
GSM2661541	Pvalb.Tac1.Akr1c18	1.9365953207015991	1.5763286352157593
GSM2661546	Pvalb.Tac1.Sst	-4.153944492340088	0.6460801362991333
GSM2661553	Pvalb.C1ql1.Cpne5	2.0005135536193848	-2.153308868408203
GSM2661556	Pvalb.C1ql1.Pvalb	4.354212760925293	-1.0674302577972412
GSM2661580	Pvalb.C1ql1.Pvalb	1.355179786682129	-2.316887140274048
GSM2661585	Pvalb.Tac1.Syt2	0.3205232322216034	4.204903602600098
GSM2661586	Pvalb.C1ql1.Cpne5	2.670542001724243	1.4467778205871582
GSM2661590	Pvalb.C1ql1.Pvalb	2.772244453430176	-1.6832327842712402
GSM2661593	Pvalb.Tac1.Akr1c18	-1.3416513204574585	0.080021433532238
GSM2661594	Pvalb.C1ql1.Pvalb	3.404236078262329	-0.029400376603007317
GSM2661600	Pvalb.C1ql1.Npy	0.7526221871376038	-1.8953931331634521
GSM2661606	Pvalb.Tac1.Akr1c18	-2.922107219696045	0.551847517490387
GSM2661607	Pvalb.C1ql1.Npy	-0.18613514304161072	-1.146772027015686
GSM2661608	Pvalb.Tac1.Syt2	0.4098610579967499	3.257924795150757
GSM2661610	Pvalb.C1ql1.Pvalb	2.4437854290008545	-0.7848939895629883
GSM2661618	Pvalb.Tac1.Akr1c18	-0.8641777634620667	1.4538451433181763
GSM2661629	Pvalb.Tac1.Nr4a2	1.2758152484893799	4.452037334442139
GSM2661661	Pvalb.Tac1.Nr4a2	-0.3331209123134613	0.19587640464305878
GSM2661664	Pvalb.C1ql1.Npy	0.5413302183151245	-2.0474584102630615
GSM2661679	Pvalb.C1ql1.Pvalb	4.1121344566345215	0.12131591141223907
GSM2661682	Pvalb.C1ql1.Pvalb	1.4614650011062622	-2.5696983337402344
GSM2661708	Pvalb.C1ql1.Pvalb	2.001246690750122	-0.6323071718215942
GSM2661709	Pvalb.C1ql1.Cpne5	2.9642889499664307	0.16032160818576813
GSM2661722	Pvalb.Tac1.Akr1c18	-2.620102882385254	2.5004525184631348
GSM2661730	Pvalb.C1ql1.Cpne5	3.1167402267456055	1.1844534873962402
GSM2661738	Pvalb.C1ql1.Pvalb	4.375910758972168	-1.0165857076644897
GSM2661742	Pvalb.Tac1.Sst	-1.4236969947814941	0.06413134187459946
GSM2661759	Pvalb.Tac1.Nr4a2	1.3786367177963257	3.9871671199798584
GSM2661770	Pvalb.Tac1.Sst	2.9802608489990234	1.3971937894821167
GSM2661773	Pvalb.C1ql1.Pvalb	4.219484329223633	-1.3217414617538452
GSM2661781	Pvalb.C1ql1.Pvalb	1.7305911779403687	-1.6181303262710571
GSM2661814	Pvalb.C1ql1.Cpne5	2.888667106628418	-0.0424833670258522
GSM2661830	Pvalb.Tac1.Nr4a2	-3.8366410732269287	0.5076733231544495
GSM2661834	Pvalb.C1ql1.Npy	-0.5137595534324646	0.036251701414585114
GSM2661843	Pvalb.Tac1.Syt2	0.6755743622779846	2.532811164855957
GSM2661858	Pvalb.Tac1.Nr4a2	-2.52126145362854	3.5016233921051025
GSM2661874	Pvalb.Tac1.Akr1c18	-2.9653992652893066	0.4906209707260132
GSM2661880	Pvalb.C1ql1.Pvalb	1.498890995979309	-2.504495859146118
GSM2661889	Pvalb.C1ql1.Cpne5	3.110405206680298	0.9068203568458557
GSM2661891	Pvalb.C1ql1.Pvalb	3.5720081329345703	-0.7500676512718201
GSM2661909	Pvalb.C1ql1.Pvalb	0.91167813539505	-1.7274149656295776
GSM2661923	Pvalb.Tac1.Sst	-4.084052085876465	0.16148878633975983
GSM2661928	Pvalb.Tac1.Nr4a2	0.9707446098327637	3.0074727535247803
GSM2661930	Pvalb.C1ql1.Pvalb	3.8803584575653076	0.7956047058105469
GSM2661932	Pvalb.C1ql1.Cpne5	1.7506377696990967	-2.604579448699951
GSM2661965	Pvalb.Tac1.Akr1c18	-0.8670272827148438	1.70889151096344
GSM2661973	Pvalb.Tac1.Syt2	-0.2955082952976227	2.6678433418273926
GSM2661976	Pvalb.Tac1.Sst	-0.5445545315742493	-0.3564850091934204
GSM2661986	Pvalb.C1ql1.Npy	0.7926807403564453	4.400875091552734
GSM2662025	Pvalb.C1ql1.Pvalb	3.1525466442108154	-0.3984617590904236
GSM2662039	Pvalb.Tac1.Akr1c18	-1.3006831407546997	1.745583415031433
GSM2662046	Pvalb.C1ql1.Npy	0.6943865418434143	-1.708634376525879
GSM2662053	Pvalb.Tac1.Akr1c18	-0.5635860562324524	2.181652545928955
GSM2662067	Pvalb.C1ql1.Pvalb	4.371124744415283	-0.2244991511106491
GSM2662068	Pvalb.Tac1.Nr4a2	1.0638318061828613	3.554767370223999
GSM2662070	Pvalb.C1ql1.Pvalb	1.590980052947998	-2.0183632373809814
