Cell	CellType	nbtSNE_x	nbtSNE_y	Latent_factor
Yashua	Cacna2d1.Ndnf.Npy	-32.283636	-9.379258	0.749689
Gwenneth	Cacna2d1.Ndnf.Npy	-30.445615000000004	-8.213	1.286467
Jasreet	Cacna2d1.Ndnf.Npy	-23.413299	-3.02298	1.6559709999999999
Aylen	Cacna2d1.Ndnf.Npy	-28.118554999999997	-7.193522	0.580964
Caasi	Cacna2d1.Ndnf.Npy	-20.907351000000002	-4.2301660000000005	1.498894
Merric	Cacna2d1.Ndnf.Npy	-32.392789	-8.566608	1.127688
Vasili	Cacna2d1.Ndnf.Npy	-31.702078999999998	-8.676993	0.9909100000000001
Addysyn	Cacna2d1.Ndnf.Npy	-32.652452000000004	-7.095349000000001	0.582462
Kinleigh	Cacna2d1.Ndnf.Npy	-33.963156	-7.884297999999999	0.374603
Myranda	Cacna2d1.Lhx6.Vwa5a	-79.70796800000001	-34.306072	0.042327
Nathalia	Cacna2d1.Lhx6.Vwa5a	-79.392115	-33.658401	0.111864
Jatin	Cacna2d1.Lhx6.Vwa5a	-79.174141	-24.243466	-0.120306
Smith	Cacna2d1.Lhx6.Vwa5a	-79.021	-21.265946	-0.158402
Gweneviere	Cacna2d1.Lhx6.Vwa5a	-78.404136	-21.779708	0.6772739999999999
Rourke	Cacna2d1.Lhx6.Vwa5a	-76.31235500000001	-20.67116	-0.44613400000000003
Cara	Cacna2d1.Lhx6.Vwa5a	-81.09617800000001	-22.854835	0.175986
Jahkai	Cacna2d1.Lhx6.Vwa5a	-78.342286	-27.300094	-0.125345
Karden	Cacna2d1.Lhx6.Vwa5a	-80.655388	-22.489427	0.172077
Omere	Cacna2d1.Lhx6.Vwa5a	-77.501699	-35.030023	0.940943
Tiyon	Cacna2d1.Lhx6.Vwa5a	-77.584992	-22.218557	-0.020437999999999998
Brylinn	Cacna2d1.Lhx6.Vwa5a	-75.161183	-16.842292	-0.024518
Noman	Cacna2d1.Lhx6.Vwa5a	-74.85243299999999	-21.381832	-0.139999
Macon	Cacna2d1.Lhx6.Vwa5a	-72.657337	-21.42993	0.526227
Jackston	Cacna2d1.Lhx6.Vwa5a	-77.36025	-24.136326999999998	0.17924
Landen	Cacna2d1.Lhx6.Vwa5a	-72.680747	-17.417923000000002	1.4418870000000001
Shayde	Cacna2d1.Lhx6.Vwa5a	-72.686778	-32.583094	-0.15276099999999998
Taha	Cacna2d1.Lhx6.Vwa5a	-78.218008	-30.446451	-0.24289000000000002
Leith	Cacna2d1.Lhx6.Vwa5a	-72.65710899999999	-31.933234000000002	0.250646
Danilah	Cacna2d1.Lhx6.Vwa5a	-77.391562	-35.15181	-0.197401
Federico	Cacna2d1.Lhx6.Vwa5a	-77.571431	-24.757972	-0.292246
Oaklynn	Cacna2d1.Lhx6.Vwa5a	-79.333673	-27.967547999999997	0.703663
Alistair	Cacna2d1.Lhx6.Vwa5a	-73.735068	-21.175258	0.031552
Kruise	Cacna2d1.Lhx6.Vwa5a	-72.7001	-26.25696	1.588862
Lemuel	Cacna2d1.Lhx6.Vwa5a	-77.484645	-31.111169	-0.062677
Salif	Cacna2d1.Lhx6.Vwa5a	-76.35478499999999	-15.493335	-0.26047
Adorian	Cacna2d1.Lhx6.Vwa5a	-69.255275	-32.859134000000005	0.367884
Sufyan	Cacna2d1.Lhx6.Vwa5a	-78.04848299999999	-34.758623	0.587299
Yuvia	Cacna2d1.Lhx6.Vwa5a	-76.27324	-28.036065	-0.000513
Abdulrhman	Cacna2d1.Lhx6.Vwa5a	-78.152712	-28.81802	0.353587
Mirriam	Cacna2d1.Lhx6.Vwa5a	-78.848621	-26.756757	0.448301
Daveed	Cacna2d1.Lhx6.Vwa5a	-79.017166	-26.383169	0.029356
Maryiah	Cacna2d1.Lhx6.Vwa5a	-75.808288	-16.10525	-0.016776
Deveon	Cacna2d1.Lhx6.Vwa5a	-79.25341	-21.533984	0.181614
Manahil	Cacna2d1.Lhx6.Vwa5a	-77.656778	-28.118351	0.182046
Mishika	Cacna2d1.Lhx6.Vwa5a	-78.831506	-24.395412	-0.272673
Courtez	Cacna2d1.Lhx6.Vwa5a	-74.75796700000001	-27.038348	1.554111
Johana	Cacna2d1.Lhx6.Vwa5a	-76.0036	-30.854658	-0.104353
Jakyah	Cacna2d1.Lhx6.Vwa5a	-78.91095899999999	-31.400060999999997	0.06437000000000001
Dariel	Cacna2d1.Lhx6.Vwa5a	-81.889198	-31.809915999999998	-0.250897
Julitza	Cacna2d1.Lhx6.Vwa5a	-75.834074	-28.254682	1.5293
Nell	Cacna2d1.Lhx6.Vwa5a	-82.070184	-32.067962	-0.602171
Thayden	Cacna2d1.Lhx6.Vwa5a	-80.354575	-28.818481	0.20461500000000002
Valaree	Cacna2d1.Lhx6.Vwa5a	-79.14294	-30.588293	-0.005382
Maximum	Cacna2d1.Lhx6.Vwa5a	-77.07589	-17.414798	0.652721
Riyad	Cacna2d1.Lhx6.Vwa5a	-74.27571800000001	-26.757486	1.9704580000000003
Marliyah	Cacna2d1.Lhx6.Vwa5a	-74.889472	-29.369922999999996	0.179945
Malekai	Cacna2d1.Lhx6.Vwa5a	-77.060895	-22.705354999999997	-0.10623699999999998
Theron	Cacna2d1.Lhx6.Vwa5a	-70.700488	-22.514351	0.297283
Nylaa	Cacna2d1.Lhx6.Vwa5a	-67.95445699999999	-31.198576	0.02299
Indiah	Cacna2d1.Lhx6.Vwa5a	-68.018828	-22.826291	-0.22515500000000002
Azul	Cacna2d1.Lhx6.Vwa5a	-67.430615	-34.134307	-0.420073
Ellsie	Cacna2d1.Lhx6.Vwa5a	-71.516263	-25.85218	1.133282
Jhaziel	Cacna2d1.Lhx6.Vwa5a	-62.564654000000004	-26.300753999999998	0.019278
Anayi	Cacna2d1.Lhx6.Vwa5a	-66.46365300000001	-32.999614	0.783257
Ariyannah	Cacna2d1.Lhx6.Vwa5a	-75.920653	-20.777099	0.22316
Calie	Cacna2d1.Lhx6.Vwa5a	-60.626999	-26.037438	0.768687
Emuna	Cacna2d1.Lhx6.Vwa5a	-74.808536	-23.018922	-0.266941
Dustie	Cacna2d1.Lhx6.Vwa5a	-56.068149	-26.038007999999998	-0.453887
Zechariah	Cacna2d1.Lhx6.Vwa5a	-70.489745	-21.371857000000002	-0.6613859999999999
Bria	Cacna2d1.Lhx6.Vwa5a	-73.458911	-31.733822999999997	-0.049448
Truxton	Cacna2d1.Lhx6.Vwa5a	-64.845844	-28.282528000000003	-0.419256
Misaki	Cacna2d1.Lhx6.Vwa5a	-74.60395	-23.416403	0.003967
Eliud	Cacna2d1.Lhx6.Vwa5a	-64.09192	-22.011344	-0.59943
Kendarius	Cacna2d1.Lhx6.Vwa5a	-60.853311	-26.550815000000004	-0.069173
Emelie	Cacna2d1.Lhx6.Vwa5a	-67.943463	-34.369925	-0.027267000000000003
Makailah	Cacna2d1.Lhx6.Vwa5a	-69.516435	-21.392252	-0.11197599999999999
Karlos	Cacna2d1.Lhx6.Vwa5a	-63.316016000000005	-18.986376999999997	0.011622
Taina	Cacna2d1.Lhx6.Vwa5a	-68.465866	-21.351467	-0.22076500000000002
Yitzchak	Cacna2d1.Lhx6.Vwa5a	-72.142081	-26.442185	1.6487040000000002
Odyssey	Cacna2d1.Lhx6.Vwa5a	-63.077321	-23.883959	0.356346
Soraya	Cacna2d1.Lhx6.Vwa5a	-68.578144	-21.988621	-0.003147
Kirollos	Cacna2d1.Lhx6.Vwa5a	-27.360906	-7.217191000000001	0.5890569999999999
Amellia	Cacna2d1.Lhx6.Vwa5a	-58.59143	-24.427601	1.440315
Caralynn	Cacna2d1.Lhx6.Vwa5a	-50.443039	-25.737496	1.596028
Harmani	Cacna2d1.Lhx6.Vwa5a	-58.688846	-26.907010999999997	0.6983229999999999
Tyana	Cacna2d1.Lhx6.Vwa5a	-61.218911	-25.557536	1.270999
Rage	Cacna2d1.Lhx6.Vwa5a	-62.883683	-22.704320000000003	1.99222
Dina	Cacna2d1.Lhx6.Vwa5a	-52.415464	-24.884324	-0.12248099999999999
Jakye	Cacna2d1.Lhx6.Vwa5a	-51.38326	-24.200464999999998	0.23747600000000002
Makana	Cacna2d1.Lhx6.Vwa5a	-51.31107	-26.593284000000004	-0.235512
Evanee	Cacna2d1.Lhx6.Vwa5a	-50.466589	-25.933844	0.299856
Parneet	Cacna2d1.Lhx6.Vwa5a	-50.112058000000005	-26.620164000000003	0.098091
Aeri	Cacna2d1.Lhx6.Vwa5a	-53.183068000000006	-24.422379	0.5967210000000001
Tera	Cacna2d1.Lhx6.Vwa5a	-60.35704200000001	-25.748675	0.477127
Onyx	Cacna2d1.Lhx6.Vwa5a	-43.979273	-20.017252	-0.491728
Ford	Cacna2d1.Lhx6.Reln	-73.18344499999999	-35.799283	-0.157642
Abbott	Cacna2d1.Lhx6.Reln	-72.171439	-37.079035	-0.54384
Abdinasir	Cacna2d1.Lhx6.Reln	-63.005978000000006	-28.534803999999998	1.0668520000000001
Mirel	Cacna2d1.Lhx6.Reln	-78.871449	-17.956935	0.153177
Jermain	Cacna2d1.Lhx6.Reln	-55.304356000000006	-36.979314	-0.43834799999999996
Vivian	Cacna2d1.Lhx6.Reln	-80.42325600000001	-20.958975	-0.112552
Laquan	Cacna2d1.Lhx6.Reln	-57.56981	-36.731932	-0.069341
Brallan	Cacna2d1.Lhx6.Reln	-56.901154000000005	-46.728057	-0.009545999999999999
Tomi	Cacna2d1.Lhx6.Reln	-73.969211	-37.43953	-0.7479060000000001
Gianlucca	Cacna2d1.Lhx6.Reln	-69.861122	-37.026025	-0.44023
Rhen	Cacna2d1.Lhx6.Reln	-65.14757	-30.299013000000002	-0.357994
Zea	Cacna2d1.Lhx6.Reln	-76.80926	-20.209401999999997	-0.07675599999999999
Alanood	Cacna2d1.Lhx6.Reln	-83.19433000000001	-26.047745000000003	-0.751494
Xandria	Cacna2d1.Lhx6.Reln	-74.11954	-34.570761	0.018778
Liat	Cacna2d1.Lhx6.Reln	-76.708014	-25.849930999999998	-0.216955
Grey	Cacna2d1.Lhx6.Reln	-65.867855	-23.670258999999998	-0.593604
Jhayla	Cacna2d1.Lhx6.Reln	-70.814194	-30.302940999999997	-0.271814
Suzanne	Cacna2d1.Lhx6.Reln	-74.854049	-29.501713	0.037812
Yakov	Cacna2d1.Lhx6.Reln	-80.835995	-25.164775	0.107129
Adylina	Cacna2d1.Lhx6.Reln	-72.805012	-35.677087	-0.171483
Whitfield	Cacna2d1.Lhx6.Reln	-74.528712	-20.160269	0.009087
Jaydn	Cacna2d1.Lhx6.Reln	-82.77759	-26.003295	-0.09057
Maryama	Cacna2d1.Lhx6.Reln	-76.075959	-32.826809999999995	-0.08011499999999999
Graig	Cacna2d1.Lhx6.Reln	-51.682497999999995	-41.675867	-0.017799000000000002
Ardyn	Cacna2d1.Lhx6.Reln	-70.87719399999999	-35.392451	0.017218999999999998
Oneill	Cacna2d1.Lhx6.Reln	-75.093678	-21.249201	-0.40535
Yaslene	Cacna2d1.Lhx6.Reln	-76.579323	-27.468333	0.007940000000000001
Emmalea	Cacna2d1.Lhx6.Reln	-71.640397	-38.686671999999994	-0.361088
Ridley	Cacna2d1.Lhx6.Reln	-71.32395	-30.685717999999998	-0.407572
Simra	Cacna2d1.Lhx6.Reln	-66.817297	-27.341494	-0.16356400000000001
Takeo	Cacna2d1.Lhx6.Reln	-79.730595	-27.598397	0.259333
Derwin	Cacna2d1.Lhx6.Reln	-62.368689	-46.026649	-0.339198
Daksh	Cacna2d1.Lhx6.Reln	-73.530927	-15.111867000000002	0.084207
Khalil	Cacna2d1.Lhx6.Reln	-68.238577	-45.030586	-0.042379
Coreon	Cacna2d1.Lhx6.Reln	-51.337272	-40.470997	-0.0075060000000000005
Yarethzy	Cacna2d1.Lhx6.Reln	-75.507492	-15.796459	-0.108743
Mihira	Cacna2d1.Lhx6.Reln	-71.12120999999999	-38.6894	-0.009572
Huntleigh	Cacna2d1.Lhx6.Reln	-70.16034	-19.908898999999998	-0.237621
Zyon	Cacna2d1.Lhx6.Reln	-72.163294	-30.237406	1.343285
Krystopher	Cacna2d1.Lhx6.Reln	-63.073602	-42.217046999999994	-0.18308
Simcha	Cacna2d1.Lhx6.Reln	-73.41497700000001	-15.106967000000001	0.22753099999999998
Dema	Cacna2d1.Lhx6.Reln	-72.168617	-40.616416	0.278731
Annalena	Cacna2d1.Lhx6.Reln	-71.492089	-33.287233	0.361222
Emerald	Cacna2d1.Lhx6.Reln	-81.6657	-26.245105	0.17216700000000001
Brik	Cacna2d1.Lhx6.Reln	-79.458143	-25.400461	0.792347
Lien	Cacna2d1.Lhx6.Reln	-81.210583	-27.864764	0.609454
Reygan	Cacna2d1.Lhx6.Reln	-72.123487	-40.487737	-0.301806
Niels	Cacna2d1.Lhx6.Reln	-50.643341	-34.26181	-0.675776
Blythe	Cacna2d1.Lhx6.Reln	-79.72754599999999	-30.536023999999998	0.174397
Conlan	Cacna2d1.Lhx6.Reln	-74.182746	-37.416270000000004	-0.034207
Jeniya	Cacna2d1.Lhx6.Reln	-72.96117	-42.096973	0.579613
Klaire	Cacna2d1.Lhx6.Reln	-76.906712	-39.493293	0.014476
Shariyah	Cacna2d1.Lhx6.Reln	-56.585659	-16.615149	-0.206269
Lavanna	Cacna2d1.Lhx6.Reln	-54.695628	-41.74971	0.34963299999999997
Nailah	Cacna2d1.Lhx6.Reln	-66.905541	-34.623734999999996	0.45998900000000004
Marvel	Cacna2d1.Lhx6.Reln	-59.869035	-28.089371000000003	0.023702
Aliviana	Cacna2d1.Lhx6.Reln	-51.802917	-34.770511	-0.360053
Kwabena	Cacna2d1.Lhx6.Reln	-48.119683	-33.240981	-0.8579459999999999
Siddhi	Cacna2d1.Lhx6.Reln	-59.396214	-40.981268	-0.445668
Tysun	Cacna2d1.Lhx6.Reln	-63.704936	-47.676573	-0.816842
Zuheyla	Cacna2d1.Lhx6.Reln	-66.337816	-36.479746999999996	-0.585642
Tyrelle	Cacna2d1.Lhx6.Reln	-63.501177	-27.803879	0.262034
Emoree	Cacna2d1.Lhx6.Reln	-46.94084	-38.835640999999995	-0.722316
Saga	Cacna2d1.Lhx6.Reln	-75.47665699999999	-22.503649	0.029074000000000003
Bodie	Cacna2d1.Lhx6.Reln	-47.39999	-35.486896	-1.102233
Riyana	Cacna2d1.Lhx6.Reln	-47.840656	-20.015712	-0.8084100000000001
Ema	Cacna2d1.Lhx6.Reln	-57.163942000000006	-34.08939	-0.856109
Zohra	Cacna2d1.Lhx6.Reln	-68.750118	-34.284981	-0.722742
Isidro	Cacna2d1.Lhx6.Reln	-58.532529000000004	-40.924535	-0.59739
Ahnika	Cacna2d1.Lhx6.Reln	-50.790346	-19.584703	-0.718562
Damarri	Cacna2d1.Lhx6.Reln	-78.876475	-20.404049	-0.026773
Jalicia	Cacna2d1.Lhx6.Reln	-48.921535999999996	-38.122432	-0.243211
Slaton	Cacna2d1.Lhx6.Reln	-66.84304399999999	-27.830683	-0.09322899999999999
Donatello	Cacna2d1.Lhx6.Reln	-59.53256700000001	-34.402116	-0.382267
Jahliyah	Cacna2d1.Lhx6.Reln	-52.200703999999995	-31.966392	-0.424112
Zionnah	Cacna2d1.Lhx6.Reln	-64.313152	-38.6751	-0.060997
Seynabou	Cacna2d1.Lhx6.Reln	-62.211562	-50.35085	-0.540025
Amin	Cacna2d1.Lhx6.Reln	-68.881578	-46.559096000000004	0.373135
Niklaus	Cacna2d1.Lhx6.Reln	-46.777279	-32.550096999999994	-0.926228
Tarian	Cacna2d1.Lhx6.Reln	-49.3572	-32.762448	-0.588905
Yana	Cacna2d1.Lhx6.Reln	-56.488288	-31.183346000000004	-0.386619
Jalea	Cacna2d1.Lhx6.Reln	-65.21560600000001	-35.666453999999995	-0.037101999999999996
Milyn	Cacna2d1.Lhx6.Reln	-77.070369	-19.489466	-0.12116199999999999
Kirtan	Cacna2d1.Lhx6.Reln	-61.662082	-37.087292	-0.297889
Thao	Cacna2d1.Lhx6.Reln	-62.023941	-32.124590000000005	-0.655187
Naleyah	Cacna2d1.Lhx6.Reln	-47.741411	-33.801184	0.130454
Dacari	Cacna2d1.Lhx6.Reln	-74.101648	-19.599879	0.092439
Rommel	Cacna2d1.Lhx6.Reln	-64.72106600000001	-37.572745	-0.126855
Jordis	Cacna2d1.Lhx6.Reln	-68.745212	-31.130703000000004	-0.025312
Ann	Cacna2d1.Lhx6.Reln	-67.815498	-35.933752	-0.002617
Reve	Cacna2d1.Lhx6.Reln	-60.679545999999995	-49.213865000000006	-0.49136199999999997
Thorne	Cacna2d1.Lhx6.Reln	-64.154184	-44.002542	0.33149
Analei	Cacna2d1.Lhx6.Reln	-59.630193000000006	-46.436393	-0.512872
Lilly	Cacna2d1.Lhx6.Reln	-57.002947999999996	-30.342755	-0.6431479999999999
Jianah	Cacna2d1.Lhx6.Reln	-55.70986	-17.928914000000002	0.11140699999999999
Amoure	Cacna2d1.Lhx6.Reln	-56.796955000000004	-16.544852	-0.69993
Lynda	Cacna2d1.Lhx6.Reln	-49.115715	-35.832097999999995	-0.000327
Pinches	Cacna2d1.Lhx6.Reln	-54.47169	-18.350289	-0.416504
Trayven	Cacna2d1.Lhx6.Reln	-59.78413199999999	-33.061264	-0.318676
Ivona	Cacna2d1.Lhx6.Reln	-64.744937	-45.60732	-0.17108299999999999
Linette	Cacna2d1.Lhx6.Reln	-65.784846	-41.012919000000004	-0.04079
Savhanna	Cacna2d1.Lhx6.Reln	-70.639301	-24.303929999999998	-0.187136
Troian	Cacna2d1.Lhx6.Reln	-51.221278000000005	-36.106358	-0.40476799999999996
Mailey	Cacna2d1.Lhx6.Reln	-64.38995899999999	-29.598861	-0.24407800000000002
Eliona	Cacna2d1.Lhx6.Reln	-65.432128	-35.212746	-0.503786
Brandan	Cacna2d1.Lhx6.Reln	-65.676846	-39.775835	-0.35836399999999996
Stafford	Cacna2d1.Lhx6.Reln	-68.0935	-36.771015999999996	-0.021031
Daryan	Cacna2d1.Lhx6.Reln	-73.703728	-29.163072999999997	-0.04415
Yohel	Cacna2d1.Lhx6.Reln	-62.965747	-32.352717999999996	-0.20544400000000002
Conan	Cacna2d1.Lhx6.Reln	-58.130016000000005	-46.251051000000004	-0.475921
Falisha	Cacna2d1.Lhx6.Reln	-65.58145	-26.236943	-0.016218
Luisdaniel	Cacna2d1.Lhx6.Reln	-68.850367	-46.800012	-0.40077199999999996
Dair	Cacna2d1.Lhx6.Reln	-65.930993	-23.771804	0.187441
Remmington	Cacna2d1.Lhx6.Reln	-47.180163	-35.831171000000005	-0.562376
Tamara	Cacna2d1.Lhx6.Reln	-65.71849300000001	-45.756127	-0.168028
Talita	Cacna2d1.Lhx6.Reln	-64.707701	-32.588694	0.007986
Ladarrian	Cacna2d1.Lhx6.Reln	-50.762665999999996	-19.669576	-0.5639270000000001
Yasuri	Cacna2d1.Lhx6.Reln	-50.29887	-36.389792	-0.29122
Jermiah	Cacna2d1.Lhx6.Reln	-50.733376	-30.355134999999997	-0.636848
Josai	Cacna2d1.Lhx6.Reln	-65.697188	-28.106212	-0.379126
Yousuf	Cacna2d1.Lhx6.Reln	-50.028494	-32.811364000000005	-0.295443
Jenson	Cacna2d1.Lhx6.Reln	-67.889606	-33.191556	-0.315985
Christiann	Cacna2d1.Lhx6.Reln	-61.595516	-32.071358000000004	0.58062
Karnell	Cacna2d1.Lhx6.Reln	-60.02621	-32.857431	-0.350152
Sharva	Cacna2d1.Lhx6.Reln	-55.424321	-17.719316	-0.358804
Conway	Cacna2d1.Lhx6.Reln	-71.095015	-21.024998	-0.286901
Greycen	Cacna2d1.Lhx6.Reln	-65.448213	-39.255912	-0.140177
Analeiah	Cacna2d1.Lhx6.Reln	-77.17426999999999	-38.513019	-0.211993
Marleigha	Cacna2d1.Lhx6.Reln	-65.625365	-44.112321	0.0035700000000000003
Rosemari	Cacna2d1.Lhx6.Reln	-62.51191800000001	-39.359761999999996	0.078224
Anastassia	Cacna2d1.Lhx6.Reln	-56.788778	-30.502979999999997	-0.6078359999999999
Lilymarie	Cacna2d1.Lhx6.Reln	-67.093458	-30.993988	0.33208699999999997
Saya	Cacna2d1.Lhx6.Reln	-47.615945	-31.150805	-0.617855
Muzamil	Cacna2d1.Lhx6.Reln	-63.031452	-42.360921999999995	-0.139647
Laurent	Cacna2d1.Lhx6.Reln	-68.741088	-24.720664000000003	-0.124518
Melayah	Cacna2d1.Lhx6.Reln	-66.306944	-46.728904	-0.23114200000000001
Jedidiah	Cacna2d1.Lhx6.Reln	-46.952876	-34.142705	-0.435712
Tanija	Cacna2d1.Lhx6.Reln	-61.44648299999999	-36.854644	-0.325308
Lilium	Cacna2d1.Lhx6.Reln	-72.583128	-17.400391	1.494383
Elliette	Cacna2d1.Lhx6.Reln	-60.970133	-44.982709	-0.241414
Brentyn	Cacna2d1.Lhx6.Reln	-66.518778	-42.661944	-0.348574
Emitt	Cacna2d1.Lhx6.Reln	-47.167676	-34.284657	-0.14191099999999998
Janalee	Cacna2d1.Lhx6.Reln	-58.467282999999995	-36.459487	-0.170433
Oxford	Cacna2d1.Lhx6.Reln	-66.556911	-38.812637	-0.116895
Jlah	Cacna2d1.Lhx6.Reln	-70.93306	-20.031075	-0.262289
Elih	Cacna2d1.Lhx6.Reln	-63.196088	-18.929185	0.009321
Jazari	Cacna2d1.Lhx6.Reln	-59.00053199999999	-30.629234000000004	1.19573
Margret	Cacna2d1.Lhx6.Reln	-63.176759	-48.637816	-0.017925999999999997
Morgyn	Cacna2d1.Lhx6.Reln	-51.025607	-37.327399	-0.371085
Jaycean	Cacna2d1.Lhx6.Reln	-63.060283	-39.305187	0.020171
Jadarious	Cacna2d1.Lhx6.Reln	-53.53843199999999	-35.786463	0.171713
Marybeth	Cacna2d1.Lhx6.Reln	-62.882441	-43.933521999999996	-0.32908200000000004
Rayli	Cacna2d1.Lhx6.Reln	-71.493239	-31.035682	-0.358452
Basir	Cacna2d1.Lhx6.Reln	-62.162555000000005	-44.641159	-0.176019
Wyatte	Cacna2d1.Lhx6.Reln	-45.249082	-34.03325	-0.139656
Amely	Cacna2d1.Lhx6.Reln	-68.147465	-34.762607	0.077568
Bryndon	Cacna2d1.Lhx6.Reln	-71.358137	-17.443986	-0.570349
Mariani	Cacna2d1.Lhx6.Reln	-67.46753199999999	-43.544226	-0.115568
Joelys	Cacna2d1.Lhx6.Reln	-69.826818	-27.949384000000002	0.119252
Maximiliano	Cacna2d1.Lhx6.Reln	-46.785475	-33.375084	-0.51171
Alandra	Cacna2d1.Lhx6.Reln	-57.583723	-43.483396	-0.055822000000000004
Graecyn	Cacna2d1.Lhx6.Reln	-67.324104	-19.121205	-0.195965
Khylan	Cacna2d1.Lhx6.Reln	-53.19475	-37.027125	-0.564902
Harmonee	Cacna2d1.Lhx6.Reln	-54.138889	-32.556613	-0.6088899999999999
Graylon	Cacna2d1.Lhx6.Reln	-65.626108	-26.157212	-0.399413
Xyriah	Cacna2d1.Lhx6.Reln	-60.179548	-46.270664000000004	-0.7093010000000001
Kit	Cacna2d1.Lhx6.Reln	-66.796704	-37.751735	-0.544295
Akailah	Cacna2d1.Lhx6.Reln	-63.27196800000001	-37.876307000000004	-0.271794
Tyrick	Cacna2d1.Lhx6.Reln	-58.577059999999996	-32.535753	-0.348907
Tyshon	Cacna2d1.Lhx6.Reln	-52.118164	-36.375914	-0.2848
Amilah	Cacna2d1.Lhx6.Reln	-48.500762	-34.30395	-0.597941
Pierre	Cacna2d1.Lhx6.Reln	-63.141630000000006	-23.815165	-0.426044
Dayshaun	Cacna2d1.Lhx6.Reln	-63.780457	-34.959937	0.0034770000000000005
Kailynn	Cacna2d1.Lhx6.Reln	-61.39149499999999	-35.989421	-0.27681300000000003
Ezel	Cacna2d1.Lhx6.Reln	-77.595875	-29.528046999999997	-0.16910899999999998
Yeimi	Cacna2d1.Lhx6.Reln	-59.588533	-36.826189	-0.22384899999999996
Athalia	Cacna2d1.Lhx6.Reln	-60.386778	-44.047145	-0.095108
Dhruti	Cacna2d1.Lhx6.Reln	-53.477993999999995	-40.92491	0.005417
Nelly	Cacna2d1.Lhx6.Reln	-53.045453	-36.560481	-0.09149299999999999
Brailyn	Cacna2d1.Lhx6.Reln	-62.010583	-41.901334000000006	-0.173781
Waylan	Cacna2d1.Lhx6.Reln	-46.862491	-36.365184	-0.45291499999999996
Chioma	Cacna2d1.Lhx6.Reln	-64.107289	-44.197122	-0.27744
Ayna	Cacna2d1.Lhx6.Reln	-54.422762	-36.698602	0.077293
Gared	Cacna2d1.Lhx6.Reln	-52.834768999999994	-31.647921000000004	-0.736212
Jleigh	Cacna2d1.Lhx6.Reln	-67.825179	-39.92575	-0.190333
Dianey	Cacna2d1.Lhx6.Reln	-43.989943	-32.739366	-0.125076
Kariann	Cacna2d1.Lhx6.Reln	-57.824229	-46.375607	0.059085000000000006
Geonni	Cacna2d1.Lhx6.Reln	-55.719246	-22.284461999999998	-0.6447579999999999
Aryan	Cacna2d1.Lhx6.Reln	-48.336397	-29.375962	-0.097162
Azarya	Cacna2d1.Lhx6.Reln	-70.117039	-39.67615	-0.22945
Jory	Cacna2d1.Lhx6.Reln	-65.680492	-50.323183	0.154339
Dove	Cacna2d1.Lhx6.Reln	-64.18839100000001	-40.015728	0.079466
Ayinde	Cacna2d1.Lhx6.Reln	-60.375925	-46.728994	-0.250279
Yeimy	Cacna2d1.Lhx6.Reln	-54.629615	-41.685712	-0.175813
Jalysa	Cacna2d1.Lhx6.Reln	-54.883343	-26.665665	0.140666
Zoeigh	Cacna2d1.Lhx6.Reln	-61.230872999999995	-30.1305	-0.550276
Tin	Cacna2d1.Lhx6.Reln	-45.373107	-36.117691	-0.46562
Melaysia	Cacna2d1.Lhx6.Reln	-63.34640400000001	-35.623337	0.314355
Jibrail	Cacna2d1.Lhx6.Reln	-61.333279000000005	-35.370404	-0.563704
Avalie	Cacna2d1.Lhx6.Reln	-66.965836	-39.281395	-0.266524
Samuell	Cacna2d1.Lhx6.Reln	-67.462133	-39.400625	-0.116737
Erasmo	Cacna2d1.Lhx6.Reln	-68.553696	-38.711797	0.748416
Sanavi	Cacna2d1.Lhx6.Reln	-61.470347	-29.48715	-0.194625
Eve	Cacna2d1.Lhx6.Reln	-58.470737	-38.78572	-0.28997
Merle	Cacna2d1.Lhx6.Reln	-61.365976	-32.108540000000005	0.623576
Erica	Cacna2d1.Lhx6.Reln	-63.956817	-38.536575	-0.245113
Damyra	Cacna2d1.Lhx6.Reln	-75.73675300000001	-32.286928	0.025009
Joshlyn	Cacna2d1.Lhx6.Reln	-56.091824	-37.135263	-0.098022
Zorion	Cacna2d1.Lhx6.Reln	-77.195693	-38.478132	0.007888
Marcio	Cacna2d1.Lhx6.Reln	-64.110444	-42.969032	-0.18483
Gent	Cacna2d1.Lhx6.Reln	-69.188427	-41.336078	0.395181
Ayaansh	Cacna2d1.Lhx6.Reln	-49.763677	-38.444506	0.036761
Saadiq	Cacna2d1.Lhx6.Reln	-51.364488	-39.732712	0.185752
Wilbur	Cacna2d1.Lhx6.Reln	-56.029042000000004	-18.116243	-0.63555
Pheobe	Cacna2d1.Lhx6.Reln	-46.952219	-38.466696	-0.34217
Dzyre	Cacna2d1.Lhx6.Reln	-67.509438	-45.191686	-0.291007
Alaiyna	Cacna2d1.Lhx6.Reln	-66.727867	-45.590231	-0.215513
Jordani	Cacna2d1.Lhx6.Reln	-63.294874	-48.278087	0.571264
Massa	Cacna2d1.Lhx6.Reln	-69.47885600000001	-35.58527	-0.737942
Lakelynn	Cacna2d1.Lhx6.Reln	-54.91129599999999	-17.056635	-0.820168
Jaymarie	Cacna2d1.Lhx6.Reln	-56.507706999999996	-33.912546999999996	-0.557485
