Cell	CellType	Name	gSetType
GSM2660606	Cacna2d1.Lhx6.Reln	Reason	Cacna2d1.Lhx6.Reln
GSM2660708	Cacna2d1.Lhx6.Reln	Lailyn	Cacna2d1.Lhx6.Reln
GSM2660832	Cacna2d1.Lhx6.Reln	Ila	Cacna2d1.Lhx6.Reln
GSM2660894	Cacna2d1.Lhx6.Reln	Nohemi	Cacna2d1.Lhx6.Reln
GSM2661056	Cacna2d1.Lhx6.Reln	Evony	Cacna2d1.Lhx6.Reln
GSM2661177	Cacna2d1.Lhx6.Reln	Avlynn	Cacna2d1.Lhx6.Reln
GSM2661301	Cacna2d1.Lhx6.Reln	Kinslee	Cacna2d1.Lhx6.Reln
GSM2661707	Cacna2d1.Lhx6.Reln	Weston	Cacna2d1.Lhx6.Reln
GSM2662048	Cacna2d1.Lhx6.Reln	Omarion	Cacna2d1.Lhx6.Reln
GSM2662751	Cacna2d1.Lhx6.Reln	Ranee	Cacna2d1.Lhx6.Reln
GSM2662904	Cacna2d1.Lhx6.Reln	Imon	Cacna2d1.Lhx6.Reln
GSM2663482	Cacna2d1.Lhx6.Reln	Famous	Cacna2d1.Lhx6.Reln
GSM2663662	Cacna2d1.Lhx6.Reln	Earnest	Cacna2d1.Lhx6.Reln
GSM2657436	Cacna2d1.Lhx6.Reln	Izick	Cacna2d1.Lhx6.Reln
GSM2661000	Cacna2d1.Lhx6.Reln	Aniyiah	Cacna2d1.Lhx6.Reln
GSM2661972	Cacna2d1.Lhx6.Reln	Maddison	Cacna2d1.Lhx6.Reln
GSM2663675	Cacna2d1.Lhx6.Reln	Darcel	Cacna2d1.Lhx6.Reln
GSM2659450	Cacna2d1.Lhx6.Reln	Arora	Cacna2d1.Lhx6.Reln
GSM2656983	Pvalb.C1ql1.Npy	Chandler	Pvalb.C1ql1.Npy
GSM2658045	Pvalb.C1ql1.Npy	Elonzo	Pvalb.C1ql1.Npy
GSM2659297	Pvalb.C1ql1.Npy	Tanishi	Pvalb.C1ql1.Npy
GSM2659727	Pvalb.C1ql1.Npy	Mikayah	Pvalb.C1ql1.Npy
GSM2661298	Pvalb.C1ql1.Npy	Brier	Pvalb.C1ql1.Npy
GSM2662300	Pvalb.C1ql1.Npy	Shaikha	Pvalb.C1ql1.Npy
GSM2663399	Pvalb.C1ql1.Npy	Aubryelle	Pvalb.C1ql1.Npy
GSM2659374	Pvalb.C1ql1.Npy	Braxdon	Pvalb.C1ql1.Npy
GSM2659921	Pvalb.C1ql1.Npy	Anand	Pvalb.C1ql1.Npy
GSM2660941	Pvalb.C1ql1.Npy	Kastiel	Pvalb.C1ql1.Npy
GSM2661607	Pvalb.C1ql1.Npy	Kianni	Pvalb.C1ql1.Npy
GSM2661986	Pvalb.C1ql1.Npy	Aaleyah	Pvalb.C1ql1.Npy
GSM2662189	Pvalb.C1ql1.Npy	Myanna	Pvalb.C1ql1.Npy
GSM2657523	Pvalb.C1ql1.Npy	Myracle	Pvalb.C1ql1.Npy
GSM2659032	Pvalb.C1ql1.Npy	Jahki	Pvalb.C1ql1.Npy
GSM2661664	Pvalb.C1ql1.Npy	Towa	Pvalb.C1ql1.Npy
GSM2659396	Pvalb.C1ql1.Npy	Jasraj	Pvalb.C1ql1.Npy
GSM2659555	Pvalb.C1ql1.Npy	Frandy	Pvalb.C1ql1.Npy
GSM2660763	Pvalb.C1ql1.Npy	Walden	Pvalb.C1ql1.Npy
GSM2661315	Pvalb.C1ql1.Npy	Jerrin	Pvalb.C1ql1.Npy
GSM2661451	Pvalb.C1ql1.Npy	Ailynn	Pvalb.C1ql1.Npy
GSM2661600	Pvalb.C1ql1.Npy	Pernell	Pvalb.C1ql1.Npy
GSM2661834	Pvalb.C1ql1.Npy	Ely	Pvalb.C1ql1.Npy
GSM2662046	Pvalb.C1ql1.Npy	Elysa	Pvalb.C1ql1.Npy
GSM2662760	Pvalb.C1ql1.Npy	Suki	Pvalb.C1ql1.Npy
GSM2662822	Pvalb.C1ql1.Npy	Sesar	Pvalb.C1ql1.Npy
GSM2663192	Pvalb.C1ql1.Npy	Thalia	Pvalb.C1ql1.Npy
GSM2663282	Pvalb.C1ql1.Npy	Louisa	Pvalb.C1ql1.Npy
GSM2662807	Pvalb.C1ql1.Npy	Ivah	Pvalb.C1ql1.Npy
GSM2659202	Pvalb.C1ql1.Cpne5	Taydem	Pvalb.C1ql1.Cpne5
GSM2659821	Pvalb.C1ql1.Cpne5	Jairen	Pvalb.C1ql1.Cpne5
GSM2659867	Pvalb.C1ql1.Cpne5	Damarkus	Pvalb.C1ql1.Cpne5
GSM2660042	Pvalb.C1ql1.Cpne5	Leightyn	Pvalb.C1ql1.Cpne5
GSM2660345	Pvalb.C1ql1.Cpne5	Ayron	Pvalb.C1ql1.Cpne5
GSM2660430	Pvalb.C1ql1.Cpne5	Awa	Pvalb.C1ql1.Cpne5
GSM2660465	Pvalb.C1ql1.Cpne5	Giordana	Pvalb.C1ql1.Cpne5
GSM2660580	Pvalb.C1ql1.Cpne5	Mihajlo	Pvalb.C1ql1.Cpne5
GSM2660714	Pvalb.C1ql1.Cpne5	Eythan	Pvalb.C1ql1.Cpne5
GSM2660920	Pvalb.C1ql1.Cpne5	Ivann	Pvalb.C1ql1.Cpne5
GSM2661020	Pvalb.C1ql1.Cpne5	Kalyse	Pvalb.C1ql1.Cpne5
GSM2661152	Pvalb.C1ql1.Cpne5	Saleena	Pvalb.C1ql1.Cpne5
GSM2661336	Pvalb.C1ql1.Cpne5	Nicolo	Pvalb.C1ql1.Cpne5
GSM2661553	Pvalb.C1ql1.Cpne5	Jourdyn	Pvalb.C1ql1.Cpne5
GSM2661814	Pvalb.C1ql1.Cpne5	Davion	Pvalb.C1ql1.Cpne5
GSM2656855	Pvalb.C1ql1.Cpne5	Brolin	Pvalb.C1ql1.Cpne5
GSM2657961	Pvalb.C1ql1.Cpne5	Markelle	Pvalb.C1ql1.Cpne5
GSM2657444	Pvalb.C1ql1.Cpne5	Keera	Pvalb.C1ql1.Cpne5
GSM2657567	Pvalb.C1ql1.Cpne5	Klani	Pvalb.C1ql1.Cpne5
GSM2657729	Pvalb.C1ql1.Cpne5	Sheryl	Pvalb.C1ql1.Cpne5
GSM2658737	Pvalb.C1ql1.Cpne5	Kay	Pvalb.C1ql1.Cpne5
GSM2658840	Pvalb.C1ql1.Cpne5	Jaxn	Pvalb.C1ql1.Cpne5
GSM2658882	Pvalb.C1ql1.Cpne5	Jalayah	Pvalb.C1ql1.Cpne5
GSM2659330	Pvalb.C1ql1.Cpne5	Jaydelynn	Pvalb.C1ql1.Cpne5
GSM2659380	Pvalb.C1ql1.Cpne5	Morrissey	Pvalb.C1ql1.Cpne5
GSM2659490	Pvalb.C1ql1.Cpne5	Jezabella	Pvalb.C1ql1.Cpne5
GSM2659832	Pvalb.C1ql1.Cpne5	Zaileigh	Pvalb.C1ql1.Cpne5
GSM2659844	Pvalb.C1ql1.Cpne5	Jeancarlos	Pvalb.C1ql1.Cpne5
GSM2660060	Pvalb.C1ql1.Cpne5	Matthieu	Pvalb.C1ql1.Cpne5
GSM2660354	Pvalb.C1ql1.Cpne5	Lamond	Pvalb.C1ql1.Cpne5
GSM2660397	Pvalb.C1ql1.Cpne5	Aggie	Pvalb.C1ql1.Cpne5
GSM2660515	Pvalb.C1ql1.Cpne5	Joan	Pvalb.C1ql1.Cpne5
GSM2660558	Pvalb.C1ql1.Cpne5	Aleshia	Pvalb.C1ql1.Cpne5
GSM2660567	Pvalb.C1ql1.Cpne5	Adele	Pvalb.C1ql1.Cpne5
GSM2660588	Pvalb.C1ql1.Cpne5	Kaylani	Pvalb.C1ql1.Cpne5
GSM2660635	Pvalb.C1ql1.Cpne5	Ramir	Pvalb.C1ql1.Cpne5
GSM2660677	Pvalb.C1ql1.Cpne5	Marques	Pvalb.C1ql1.Cpne5
GSM2660690	Pvalb.C1ql1.Cpne5	Journye	Pvalb.C1ql1.Cpne5
GSM2661193	Pvalb.C1ql1.Cpne5	Rema	Pvalb.C1ql1.Cpne5
GSM2661253	Pvalb.C1ql1.Cpne5	Whittaker	Pvalb.C1ql1.Cpne5
GSM2661276	Pvalb.C1ql1.Cpne5	Arai	Pvalb.C1ql1.Cpne5
GSM2661340	Pvalb.C1ql1.Cpne5	Teagan	Pvalb.C1ql1.Cpne5
GSM2661586	Pvalb.C1ql1.Cpne5	Zylis	Pvalb.C1ql1.Cpne5
GSM2661709	Pvalb.C1ql1.Cpne5	Trinadee	Pvalb.C1ql1.Cpne5
GSM2661730	Pvalb.C1ql1.Cpne5	Timmie	Pvalb.C1ql1.Cpne5
GSM2661889	Pvalb.C1ql1.Cpne5	Emylee	Pvalb.C1ql1.Cpne5
GSM2661932	Pvalb.C1ql1.Cpne5	Raheim	Pvalb.C1ql1.Cpne5
GSM2662173	Pvalb.C1ql1.Cpne5	Messi	Pvalb.C1ql1.Cpne5
GSM2662178	Pvalb.C1ql1.Cpne5	Termaine	Pvalb.C1ql1.Cpne5
GSM2662257	Pvalb.C1ql1.Cpne5	Kirana	Pvalb.C1ql1.Cpne5
GSM2662310	Pvalb.C1ql1.Cpne5	Giuseppina	Pvalb.C1ql1.Cpne5
GSM2662348	Pvalb.C1ql1.Cpne5	Karime	Pvalb.C1ql1.Cpne5
GSM2662486	Pvalb.C1ql1.Cpne5	Tajh	Pvalb.C1ql1.Cpne5
GSM2662559	Pvalb.C1ql1.Cpne5	Selasi	Pvalb.C1ql1.Cpne5
GSM2662592	Pvalb.C1ql1.Cpne5	Farouk	Pvalb.C1ql1.Cpne5
GSM2662603	Pvalb.C1ql1.Cpne5	Dracen	Pvalb.C1ql1.Cpne5
GSM2662709	Pvalb.C1ql1.Cpne5	Isis	Pvalb.C1ql1.Cpne5
GSM2662773	Pvalb.C1ql1.Cpne5	Amaal	Pvalb.C1ql1.Cpne5
GSM2662782	Pvalb.C1ql1.Cpne5	Ryun	Pvalb.C1ql1.Cpne5
GSM2662838	Pvalb.C1ql1.Cpne5	Shaurya	Pvalb.C1ql1.Cpne5
GSM2662972	Pvalb.C1ql1.Cpne5	Pennington	Pvalb.C1ql1.Cpne5
GSM2663143	Pvalb.C1ql1.Cpne5	Deakon	Pvalb.C1ql1.Cpne5
GSM2663231	Pvalb.C1ql1.Cpne5	Danaja	Pvalb.C1ql1.Cpne5
GSM2663260	Pvalb.C1ql1.Cpne5	Deborah	Pvalb.C1ql1.Cpne5
GSM2663566	Pvalb.C1ql1.Cpne5	Yzabelle	Pvalb.C1ql1.Cpne5
GSM2663706	Pvalb.C1ql1.Cpne5	Dezani	Pvalb.C1ql1.Cpne5
GSM2663731	Pvalb.C1ql1.Cpne5	Jalayna	Pvalb.C1ql1.Cpne5
GSM2657673	Pvalb.C1ql1.Pvalb	Antigone	Pvalb.C1ql1.Pvalb
GSM2660007	Pvalb.C1ql1.Pvalb	Kaizer	Pvalb.C1ql1.Pvalb
GSM2660675	Pvalb.C1ql1.Pvalb	Jesalyn	Pvalb.C1ql1.Pvalb
GSM2660750	Pvalb.C1ql1.Pvalb	Zella	Pvalb.C1ql1.Pvalb
GSM2662584	Pvalb.C1ql1.Pvalb	Jailia	Pvalb.C1ql1.Pvalb
GSM2662744	Pvalb.C1ql1.Pvalb	Nyzir	Pvalb.C1ql1.Pvalb
GSM2663273	Pvalb.C1ql1.Pvalb	Zamarah	Pvalb.C1ql1.Pvalb
GSM2656741	Pvalb.C1ql1.Pvalb	Dezmen	Pvalb.C1ql1.Pvalb
GSM2660388	Pvalb.C1ql1.Pvalb	Delainey	Pvalb.C1ql1.Pvalb
GSM2661930	Pvalb.C1ql1.Pvalb	Thyago	Pvalb.C1ql1.Pvalb
GSM2656837	Pvalb.C1ql1.Pvalb	Jossiah	Pvalb.C1ql1.Pvalb
GSM2657198	Pvalb.C1ql1.Pvalb	Zebastian	Pvalb.C1ql1.Pvalb
GSM2657611	Pvalb.C1ql1.Pvalb	Zaydenn	Pvalb.C1ql1.Pvalb
GSM2657860	Pvalb.C1ql1.Pvalb	Jaceton	Pvalb.C1ql1.Pvalb
GSM2658048	Pvalb.C1ql1.Pvalb	Dov	Pvalb.C1ql1.Pvalb
GSM2658096	Pvalb.C1ql1.Pvalb	Dhani	Pvalb.C1ql1.Pvalb
GSM2658706	Pvalb.C1ql1.Pvalb	Jahziah	Pvalb.C1ql1.Pvalb
GSM2659168	Pvalb.C1ql1.Pvalb	Jazilyn	Pvalb.C1ql1.Pvalb
GSM2659263	Pvalb.C1ql1.Pvalb	Nataniel	Pvalb.C1ql1.Pvalb
GSM2659331	Pvalb.C1ql1.Pvalb	Semajae	Pvalb.C1ql1.Pvalb
GSM2659543	Pvalb.C1ql1.Pvalb	Banx	Pvalb.C1ql1.Pvalb
GSM2659615	Pvalb.C1ql1.Pvalb	Jolon	Pvalb.C1ql1.Pvalb
GSM2659654	Pvalb.C1ql1.Pvalb	Leighland	Pvalb.C1ql1.Pvalb
GSM2659721	Pvalb.C1ql1.Pvalb	Anthea	Pvalb.C1ql1.Pvalb
GSM2659769	Pvalb.C1ql1.Pvalb	Kashis	Pvalb.C1ql1.Pvalb
GSM2659835	Pvalb.C1ql1.Pvalb	Janey	Pvalb.C1ql1.Pvalb
GSM2659871	Pvalb.C1ql1.Pvalb	Makailynn	Pvalb.C1ql1.Pvalb
GSM2660172	Pvalb.C1ql1.Pvalb	Tiler	Pvalb.C1ql1.Pvalb
GSM2660231	Pvalb.C1ql1.Pvalb	Coen	Pvalb.C1ql1.Pvalb
GSM2660238	Pvalb.C1ql1.Pvalb	Chamari	Pvalb.C1ql1.Pvalb
GSM2660323	Pvalb.C1ql1.Pvalb	Arnoldo	Pvalb.C1ql1.Pvalb
GSM2660491	Pvalb.C1ql1.Pvalb	Humzah	Pvalb.C1ql1.Pvalb
GSM2660560	Pvalb.C1ql1.Pvalb	Vinaya	Pvalb.C1ql1.Pvalb
GSM2660831	Pvalb.C1ql1.Pvalb	Leliana	Pvalb.C1ql1.Pvalb
GSM2660945	Pvalb.C1ql1.Pvalb	Cainen	Pvalb.C1ql1.Pvalb
GSM2661422	Pvalb.C1ql1.Pvalb	Newt	Pvalb.C1ql1.Pvalb
GSM2661435	Pvalb.C1ql1.Pvalb	Izak	Pvalb.C1ql1.Pvalb
GSM2661508	Pvalb.C1ql1.Pvalb	Zaya	Pvalb.C1ql1.Pvalb
GSM2661556	Pvalb.C1ql1.Pvalb	Nyaire	Pvalb.C1ql1.Pvalb
GSM2661580	Pvalb.C1ql1.Pvalb	Shaivi	Pvalb.C1ql1.Pvalb
GSM2661590	Pvalb.C1ql1.Pvalb	Christabella	Pvalb.C1ql1.Pvalb
GSM2661738	Pvalb.C1ql1.Pvalb	Aerie	Pvalb.C1ql1.Pvalb
GSM2661880	Pvalb.C1ql1.Pvalb	Astraea	Pvalb.C1ql1.Pvalb
GSM2661891	Pvalb.C1ql1.Pvalb	Leonid	Pvalb.C1ql1.Pvalb
GSM2661909	Pvalb.C1ql1.Pvalb	Granger	Pvalb.C1ql1.Pvalb
GSM2662067	Pvalb.C1ql1.Pvalb	Hephzibah	Pvalb.C1ql1.Pvalb
GSM2662070	Pvalb.C1ql1.Pvalb	Rida	Pvalb.C1ql1.Pvalb
GSM2662238	Pvalb.C1ql1.Pvalb	Athanasios	Pvalb.C1ql1.Pvalb
GSM2662240	Pvalb.C1ql1.Pvalb	Leeann	Pvalb.C1ql1.Pvalb
GSM2662263	Pvalb.C1ql1.Pvalb	Charline	Pvalb.C1ql1.Pvalb
GSM2662269	Pvalb.C1ql1.Pvalb	Braydin	Pvalb.C1ql1.Pvalb
GSM2662288	Pvalb.C1ql1.Pvalb	Tadyn	Pvalb.C1ql1.Pvalb
GSM2662297	Pvalb.C1ql1.Pvalb	Tula	Pvalb.C1ql1.Pvalb
GSM2662499	Pvalb.C1ql1.Pvalb	Jeremey	Pvalb.C1ql1.Pvalb
GSM2662806	Pvalb.C1ql1.Pvalb	Terion	Pvalb.C1ql1.Pvalb
GSM2662936	Pvalb.C1ql1.Pvalb	Kanishk	Pvalb.C1ql1.Pvalb
GSM2662988	Pvalb.C1ql1.Pvalb	Leisel	Pvalb.C1ql1.Pvalb
GSM2663163	Pvalb.C1ql1.Pvalb	Zuleima	Pvalb.C1ql1.Pvalb
GSM2663312	Pvalb.C1ql1.Pvalb	Caden	Pvalb.C1ql1.Pvalb
GSM2663467	Pvalb.C1ql1.Pvalb	Kiyana	Pvalb.C1ql1.Pvalb
GSM2663486	Pvalb.C1ql1.Pvalb	Keyion	Pvalb.C1ql1.Pvalb
GSM2663551	Pvalb.C1ql1.Pvalb	Nikolay	Pvalb.C1ql1.Pvalb
GSM2663703	Pvalb.C1ql1.Pvalb	Aliannah	Pvalb.C1ql1.Pvalb
GSM2658514	Pvalb.C1ql1.Pvalb	Yovanna	Pvalb.C1ql1.Pvalb
GSM2659196	Pvalb.C1ql1.Pvalb	Kamdyn	Pvalb.C1ql1.Pvalb
GSM2659218	Pvalb.C1ql1.Pvalb	Tywone	Pvalb.C1ql1.Pvalb
GSM2659272	Pvalb.C1ql1.Pvalb	Marieli	Pvalb.C1ql1.Pvalb
GSM2659314	Pvalb.C1ql1.Pvalb	Lyniah	Pvalb.C1ql1.Pvalb
GSM2659428	Pvalb.C1ql1.Pvalb	Milea	Pvalb.C1ql1.Pvalb
GSM2659434	Pvalb.C1ql1.Pvalb	Marcelo	Pvalb.C1ql1.Pvalb
GSM2659468	Pvalb.C1ql1.Pvalb	Adenike	Pvalb.C1ql1.Pvalb
GSM2659598	Pvalb.C1ql1.Pvalb	Mayalen	Pvalb.C1ql1.Pvalb
GSM2659720	Pvalb.C1ql1.Pvalb	Quest	Pvalb.C1ql1.Pvalb
GSM2659970	Pvalb.C1ql1.Pvalb	Irie	Pvalb.C1ql1.Pvalb
GSM2660100	Pvalb.C1ql1.Pvalb	Allaura	Pvalb.C1ql1.Pvalb
GSM2660222	Pvalb.C1ql1.Pvalb	Kadarius	Pvalb.C1ql1.Pvalb
GSM2660226	Pvalb.C1ql1.Pvalb	Ruqaya	Pvalb.C1ql1.Pvalb
GSM2660247	Pvalb.C1ql1.Pvalb	Crissy	Pvalb.C1ql1.Pvalb
GSM2660254	Pvalb.C1ql1.Pvalb	Elon	Pvalb.C1ql1.Pvalb
GSM2660359	Pvalb.C1ql1.Pvalb	Mallori	Pvalb.C1ql1.Pvalb
GSM2660552	Pvalb.C1ql1.Pvalb	Noura	Pvalb.C1ql1.Pvalb
GSM2660615	Pvalb.C1ql1.Pvalb	Makiah	Pvalb.C1ql1.Pvalb
GSM2660787	Pvalb.C1ql1.Pvalb	Zilah	Pvalb.C1ql1.Pvalb
GSM2660870	Pvalb.C1ql1.Pvalb	Hajra	Pvalb.C1ql1.Pvalb
GSM2660876	Pvalb.C1ql1.Pvalb	Forest	Pvalb.C1ql1.Pvalb
GSM2660882	Pvalb.C1ql1.Pvalb	Kinze	Pvalb.C1ql1.Pvalb
GSM2660916	Pvalb.C1ql1.Pvalb	Adriana	Pvalb.C1ql1.Pvalb
GSM2661030	Pvalb.C1ql1.Pvalb	Andrej	Pvalb.C1ql1.Pvalb
GSM2661195	Pvalb.C1ql1.Pvalb	Jewelisa	Pvalb.C1ql1.Pvalb
GSM2661265	Pvalb.C1ql1.Pvalb	Izsabella	Pvalb.C1ql1.Pvalb
GSM2661352	Pvalb.C1ql1.Pvalb	Dakyra	Pvalb.C1ql1.Pvalb
GSM2661594	Pvalb.C1ql1.Pvalb	Murphy	Pvalb.C1ql1.Pvalb
GSM2661610	Pvalb.C1ql1.Pvalb	Raniah	Pvalb.C1ql1.Pvalb
GSM2661679	Pvalb.C1ql1.Pvalb	Abdirisaq	Pvalb.C1ql1.Pvalb
GSM2661682	Pvalb.C1ql1.Pvalb	Maralyn	Pvalb.C1ql1.Pvalb
GSM2661708	Pvalb.C1ql1.Pvalb	Samanvitha	Pvalb.C1ql1.Pvalb
GSM2661773	Pvalb.C1ql1.Pvalb	Taimane	Pvalb.C1ql1.Pvalb
GSM2661781	Pvalb.C1ql1.Pvalb	Tenzin	Pvalb.C1ql1.Pvalb
GSM2662025	Pvalb.C1ql1.Pvalb	Elliemarie	Pvalb.C1ql1.Pvalb
GSM2662260	Pvalb.C1ql1.Pvalb	Jamileth	Pvalb.C1ql1.Pvalb
GSM2662289	Pvalb.C1ql1.Pvalb	Aileen	Pvalb.C1ql1.Pvalb
GSM2662322	Pvalb.C1ql1.Pvalb	Mara	Pvalb.C1ql1.Pvalb
GSM2662402	Pvalb.C1ql1.Pvalb	Slade	Pvalb.C1ql1.Pvalb
GSM2662494	Pvalb.C1ql1.Pvalb	Deejay	Pvalb.C1ql1.Pvalb
GSM2662583	Pvalb.C1ql1.Pvalb	Kniyah	Pvalb.C1ql1.Pvalb
GSM2662656	Pvalb.C1ql1.Pvalb	Henos	Pvalb.C1ql1.Pvalb
GSM2662692	Pvalb.C1ql1.Pvalb	Theophilus	Pvalb.C1ql1.Pvalb
GSM2662758	Pvalb.C1ql1.Pvalb	Aicha	Pvalb.C1ql1.Pvalb
GSM2662859	Pvalb.C1ql1.Pvalb	Alaa	Pvalb.C1ql1.Pvalb
GSM2662881	Pvalb.C1ql1.Pvalb	Elioenai	Pvalb.C1ql1.Pvalb
GSM2662890	Pvalb.C1ql1.Pvalb	Nayara	Pvalb.C1ql1.Pvalb
GSM2662944	Pvalb.C1ql1.Pvalb	Roux	Pvalb.C1ql1.Pvalb
GSM2663258	Pvalb.C1ql1.Pvalb	Trelyn	Pvalb.C1ql1.Pvalb
GSM2663365	Pvalb.C1ql1.Pvalb	Shterna	Pvalb.C1ql1.Pvalb
GSM2661029	Pvalb.C1ql1.Pvalb	Kyre	Pvalb.C1ql1.Pvalb
GSM2660827	Pvalb.Tac1.Akr1c18	Haneen	Pvalb.Tac1.Akr1c18
GSM2657191	Pvalb.Tac1.Akr1c18	Genevie	Pvalb.Tac1.Akr1c18
GSM2657648	Pvalb.Tac1.Akr1c18	Zyier	Pvalb.Tac1.Akr1c18
GSM2658630	Pvalb.Tac1.Akr1c18	Lawson	Pvalb.Tac1.Akr1c18
GSM2659152	Pvalb.Tac1.Akr1c18	Analeya	Pvalb.Tac1.Akr1c18
GSM2659187	Pvalb.Tac1.Akr1c18	Nickolai	Pvalb.Tac1.Akr1c18
GSM2659336	Pvalb.Tac1.Akr1c18	Tadhg	Pvalb.Tac1.Akr1c18
GSM2659379	Pvalb.Tac1.Akr1c18	Arye	Pvalb.Tac1.Akr1c18
GSM2659441	Pvalb.Tac1.Akr1c18	Ama	Pvalb.Tac1.Akr1c18
GSM2659625	Pvalb.Tac1.Akr1c18	Shiah	Pvalb.Tac1.Akr1c18
GSM2659668	Pvalb.Tac1.Akr1c18	Kyrus	Pvalb.Tac1.Akr1c18
GSM2659724	Pvalb.Tac1.Akr1c18	Latonya	Pvalb.Tac1.Akr1c18
GSM2659838	Pvalb.Tac1.Akr1c18	Alic	Pvalb.Tac1.Akr1c18
GSM2659944	Pvalb.Tac1.Akr1c18	Leiam	Pvalb.Tac1.Akr1c18
GSM2660059	Pvalb.Tac1.Akr1c18	Marriah	Pvalb.Tac1.Akr1c18
GSM2660061	Pvalb.Tac1.Akr1c18	Ariea	Pvalb.Tac1.Akr1c18
GSM2660224	Pvalb.Tac1.Akr1c18	Rees	Pvalb.Tac1.Akr1c18
GSM2660891	Pvalb.Tac1.Akr1c18	Davinee	Pvalb.Tac1.Akr1c18
GSM2661040	Pvalb.Tac1.Akr1c18	Nazir	Pvalb.Tac1.Akr1c18
GSM2661296	Pvalb.Tac1.Akr1c18	Kayleann	Pvalb.Tac1.Akr1c18
GSM2661541	Pvalb.Tac1.Akr1c18	Bilal	Pvalb.Tac1.Akr1c18
GSM2661593	Pvalb.Tac1.Akr1c18	Chessa	Pvalb.Tac1.Akr1c18
GSM2661606	Pvalb.Tac1.Akr1c18	Enayah	Pvalb.Tac1.Akr1c18
GSM2661618	Pvalb.Tac1.Akr1c18	Kayona	Pvalb.Tac1.Akr1c18
GSM2661874	Pvalb.Tac1.Akr1c18	Karman	Pvalb.Tac1.Akr1c18
GSM2661965	Pvalb.Tac1.Akr1c18	Rosaria	Pvalb.Tac1.Akr1c18
GSM2662039	Pvalb.Tac1.Akr1c18	Shayley	Pvalb.Tac1.Akr1c18
GSM2662053	Pvalb.Tac1.Akr1c18	Remi	Pvalb.Tac1.Akr1c18
GSM2662077	Pvalb.Tac1.Akr1c18	Kitana	Pvalb.Tac1.Akr1c18
GSM2662144	Pvalb.Tac1.Akr1c18	Jaiyda	Pvalb.Tac1.Akr1c18
GSM2662200	Pvalb.Tac1.Akr1c18	Fareedah	Pvalb.Tac1.Akr1c18
GSM2662274	Pvalb.Tac1.Akr1c18	Giovany	Pvalb.Tac1.Akr1c18
GSM2662439	Pvalb.Tac1.Akr1c18	Anabelen	Pvalb.Tac1.Akr1c18
GSM2662451	Pvalb.Tac1.Akr1c18	Nirvan	Pvalb.Tac1.Akr1c18
GSM2662576	Pvalb.Tac1.Akr1c18	Izacc	Pvalb.Tac1.Akr1c18
GSM2662637	Pvalb.Tac1.Akr1c18	Aiydan	Pvalb.Tac1.Akr1c18
GSM2662654	Pvalb.Tac1.Akr1c18	Yitty	Pvalb.Tac1.Akr1c18
GSM2662857	Pvalb.Tac1.Akr1c18	Chael	Pvalb.Tac1.Akr1c18
GSM2663044	Pvalb.Tac1.Akr1c18	Rivka	Pvalb.Tac1.Akr1c18
GSM2663112	Pvalb.Tac1.Akr1c18	Yides	Pvalb.Tac1.Akr1c18
GSM2663187	Pvalb.Tac1.Akr1c18	Lavance	Pvalb.Tac1.Akr1c18
GSM2663243	Pvalb.Tac1.Akr1c18	Matis	Pvalb.Tac1.Akr1c18
GSM2663406	Pvalb.Tac1.Akr1c18	Krysta	Pvalb.Tac1.Akr1c18
GSM2657494	Pvalb.Tac1.Akr1c18	Hayla	Pvalb.Tac1.Akr1c18
GSM2657826	Pvalb.Tac1.Akr1c18	Nashawn	Pvalb.Tac1.Akr1c18
GSM2658682	Pvalb.Tac1.Akr1c18	Halen	Pvalb.Tac1.Akr1c18
GSM2658818	Pvalb.Tac1.Akr1c18	Arkan	Pvalb.Tac1.Akr1c18
GSM2659423	Pvalb.Tac1.Akr1c18	Krayton	Pvalb.Tac1.Akr1c18
GSM2659863	Pvalb.Tac1.Akr1c18	Amulya	Pvalb.Tac1.Akr1c18
GSM2660582	Pvalb.Tac1.Akr1c18	Ammon	Pvalb.Tac1.Akr1c18
GSM2661722	Pvalb.Tac1.Akr1c18	Jaivan	Pvalb.Tac1.Akr1c18
GSM2662434	Pvalb.Tac1.Akr1c18	Alilah	Pvalb.Tac1.Akr1c18
GSM2662866	Pvalb.Tac1.Akr1c18	Mya	Pvalb.Tac1.Akr1c18
GSM2663402	Pvalb.Tac1.Akr1c18	Desman	Pvalb.Tac1.Akr1c18
GSM2663141	Pvalb.Tac1.Akr1c18	Teralyn	Pvalb.Tac1.Akr1c18
GSM2659513	Pvalb.Tac1.Akr1c18	Tarell	Pvalb.Tac1.Akr1c18
GSM2660251	Pvalb.Tac1.Akr1c18	Rollen	Pvalb.Tac1.Akr1c18
GSM2660292	Pvalb.Tac1.Syt2	Kornelius	Pvalb.Tac1.Syt2
GSM2658124	Pvalb.Tac1.Syt2	Sean	Pvalb.Tac1.Syt2
GSM2661249	Pvalb.Tac1.Syt2	Ahlivia	Pvalb.Tac1.Syt2
GSM2662540	Pvalb.Tac1.Syt2	Elayjah	Pvalb.Tac1.Syt2
GSM2662645	Pvalb.Tac1.Syt2	Greidy	Pvalb.Tac1.Syt2
GSM2663064	Pvalb.Tac1.Syt2	Keelynn	Pvalb.Tac1.Syt2
